Supplier_Daily_Inventory_ID,Supplier_ID,Purchased_Material_ID,Inventory_Qty,Inventory_Date
SDII013337,SID0019,MID0015,122,2025/06/10
SDII013338,SID0019,MID0015,244,2025/06/11
SDII013339,SID0019,MID0015,244,2025/06/12
SDII013340,SID0019,MID0015,244,2025/06/13
SDII013341,SID0019,MID0015,244,2025/06/14
SDII013342,SID0019,MID0015,244,2025/06/15
SDII013343,SID0019,MID0015,244,2025/06/16
SDII013344,SID0019,MID0015,244,2025/06/17
SDII013345,SID0019,MID0015,244,2025/06/18
SDII013346,SID0019,MID0015,244,2025/06/19
SDII013347,SID0019,MID0015,215,2025/06/20
SDII013348,SID0019,MID0015,203,2025/06/21
SDII013349,SID0019,MID0015,203,2025/06/22
SDII013350,SID0019,MID0015,203,2025/06/23
SDII013351,SID0019,MID0015,163,2025/06/24
SDII013352,SID0019,MID0015,128,2025/06/25
SDII013353,SID0019,MID0015,128,2025/06/26
SDII013354,SID0019,MID0015,128,2025/06/27
SDII013355,SID0019,MID0015,128,2025/06/28
SDII013356,SID0019,MID0015,128,2025/06/29
SDII013357,SID0019,MID0015,128,2025/06/30
SDII013358,SID0019,MID0015,128,2025/07/01
SDII013359,SID0019,MID0015,128,2025/07/02
SDII013360,SID0019,MID0015,128,2025/07/03
SDII013361,SID0019,MID0015,250,2025/07/04
SDII013362,SID0019,MID0015,250,2025/07/05
SDII013363,SID0019,MID0015,250,2025/07/06
SDII013364,SID0019,MID0015,250,2025/07/07
SDII013365,SID0019,MID0015,250,2025/07/08
SDII013366,SID0019,MID0015,250,2025/07/09
SDII013367,SID0019,MID0015,250,2025/07/10
SDII013368,SID0019,MID0015,230,2025/07/11
SDII013369,SID0019,MID0015,126,2025/07/12
SDII013370,SID0019,MID0015,126,2025/07/13
SDII013371,SID0019,MID0015,126,2025/07/14
SDII013372,SID0019,MID0015,126,2025/07/15
SDII013373,SID0019,MID0015,126,2025/07/16
SDII013374,SID0019,MID0015,126,2025/07/17
SDII013375,SID0019,MID0015,126,2025/07/18
SDII013376,SID0019,MID0015,126,2025/07/19
SDII013377,SID0019,MID0015,248,2025/07/20
SDII013378,SID0019,MID0015,248,2025/07/21
SDII013379,SID0019,MID0015,216,2025/07/22
SDII013380,SID0019,MID0015,171,2025/07/23
SDII013381,SID0019,MID0015,150,2025/07/24
SDII013382,SID0019,MID0015,115,2025/07/25
SDII013383,SID0019,MID0015,115,2025/07/26
SDII013384,SID0019,MID0015,115,2025/07/27
SDII013385,SID0019,MID0015,176,2025/07/28
SDII013386,SID0019,MID0015,176,2025/07/29
SDII013387,SID0019,MID0015,176,2025/07/30
SDII013388,SID0019,MID0015,176,2025/07/31
SDII013389,SID0019,MID0015,176,2025/08/01
SDII013390,SID0019,MID0015,176,2025/08/02
SDII013391,SID0019,MID0015,176,2025/08/03
SDII013392,SID0019,MID0015,176,2025/08/04
SDII013393,SID0019,MID0015,176,2025/08/05
SDII013394,SID0019,MID0015,176,2025/08/06
SDII013395,SID0019,MID0015,176,2025/08/07
SDII013396,SID0019,MID0015,132,2025/08/08
SDII013397,SID0019,MID0015,99,2025/08/09
SDII013398,SID0019,MID0015,99,2025/08/10
SDII013399,SID0019,MID0015,99,2025/08/11
SDII013400,SID0019,MID0015,55,2025/08/12
SDII013401,SID0019,MID0015,45,2025/08/13
SDII013402,SID0019,MID0015,45,2025/08/14
SDII013403,SID0019,MID0015,167,2025/08/15
SDII013404,SID0019,MID0015,167,2025/08/16
SDII013405,SID0019,MID0015,167,2025/08/17
SDII013406,SID0019,MID0015,167,2025/08/18
SDII013407,SID0019,MID0015,167,2025/08/19
SDII013408,SID0019,MID0015,167,2025/08/20
SDII013409,SID0019,MID0015,167,2025/08/21
SDII013410,SID0019,MID0015,228,2025/08/22
SDII013411,SID0019,MID0015,228,2025/08/23
SDII013412,SID0019,MID0015,228,2025/08/24
SDII013413,SID0019,MID0015,228,2025/08/25
SDII013414,SID0019,MID0015,228,2025/08/26
SDII013415,SID0019,MID0015,228,2025/08/27
SDII013416,SID0019,MID0015,190,2025/08/28
SDII013417,SID0019,MID0015,156,2025/08/29
SDII013418,SID0019,MID0015,119,2025/08/30
SDII013419,SID0019,MID0015,210,2025/08/31
SDII013420,SID0019,MID0015,210,2025/09/01
SDII013421,SID0019,MID0015,210,2025/09/02
SDII013422,SID0019,MID0015,210,2025/09/03
SDII013423,SID0019,MID0015,210,2025/09/04
SDII013424,SID0019,MID0015,210,2025/09/05
SDII013425,SID0019,MID0015,210,2025/09/06
SDII013426,SID0019,MID0015,210,2025/09/07
SDII013427,SID0019,MID0015,301,2025/09/08
SDII013428,SID0019,MID0015,301,2025/09/09
SDII013429,SID0019,MID0015,293,2025/09/10
SDII013430,SID0019,MID0015,251,2025/09/11
SDII013431,SID0019,MID0015,216,2025/09/12
SDII013432,SID0019,MID0015,180,2025/09/13
SDII013433,SID0019,MID0015,180,2025/09/14
SDII013434,SID0019,MID0015,180,2025/09/15
SDII013435,SID0019,MID0015,180,2025/09/16
SDII013436,SID0019,MID0015,148,2025/09/17
SDII013437,SID0019,MID0015,119,2025/09/18
SDII013438,SID0019,MID0015,180,2025/09/19
SDII013439,SID0019,MID0015,168,2025/09/20
SDII013440,SID0019,MID0015,168,2025/09/21
SDII013441,SID0019,MID0015,168,2025/09/22
SDII013442,SID0019,MID0015,149,2025/09/23
SDII013443,SID0019,MID0015,149,2025/09/24
SDII013444,SID0019,MID0015,149,2025/09/25
SDII013445,SID0019,MID0015,149,2025/09/26
SDII013446,SID0019,MID0015,149,2025/09/27
SDII013447,SID0019,MID0015,149,2025/09/28
SDII013448,SID0019,MID0015,149,2025/09/29
SDII013449,SID0019,MID0015,149,2025/09/30
SDII013450,SID0019,MID0015,149,2025/10/01
SDII013451,SID0019,MID0015,139,2025/10/02
SDII013452,SID0019,MID0015,209,2025/10/03
SDII013453,SID0019,MID0015,157,2025/10/04
SDII013454,SID0019,MID0015,157,2025/10/05
SDII013455,SID0019,MID0015,157,2025/10/06
SDII013456,SID0019,MID0015,135,2025/10/07
SDII013457,SID0019,MID0015,135,2025/10/08
SDII013458,SID0019,MID0015,135,2025/10/09
SDII013459,SID0019,MID0015,135,2025/10/10
SDII013460,SID0019,MID0015,135,2025/10/11
SDII013461,SID0019,MID0015,135,2025/10/12
SDII013462,SID0019,MID0015,135,2025/10/13
SDII013463,SID0019,MID0015,135,2025/10/14
SDII013464,SID0019,MID0015,135,2025/10/15
SDII013465,SID0019,MID0015,135,2025/10/16
SDII013466,SID0019,MID0015,135,2025/10/17
SDII013467,SID0019,MID0015,133,2025/10/18
SDII013468,SID0019,MID0015,133,2025/10/19
SDII013469,SID0019,MID0015,133,2025/10/20
SDII013470,SID0019,MID0015,124,2025/10/21
SDII013471,SID0019,MID0015,192,2025/10/22
SDII013472,SID0019,MID0015,165,2025/10/23
SDII013473,SID0019,MID0015,109,2025/10/24
SDII013474,SID0019,MID0015,109,2025/10/25
SDII013475,SID0019,MID0015,109,2025/10/26
SDII013476,SID0019,MID0015,109,2025/10/27
SDII013477,SID0019,MID0015,109,2025/10/28
SDII013478,SID0019,MID0015,170,2025/10/29
SDII013479,SID0019,MID0015,170,2025/10/30
SDII013480,SID0019,MID0015,170,2025/10/31
SDII013481,SID0019,MID0015,170,2025/11/01
SDII013482,SID0019,MID0015,170,2025/11/02
SDII013483,SID0019,MID0015,170,2025/11/03
SDII013484,SID0019,MID0015,170,2025/11/04
SDII013485,SID0019,MID0015,170,2025/11/05
SDII013486,SID0019,MID0015,170,2025/11/06
SDII013487,SID0019,MID0015,170,2025/11/07
SDII013488,SID0019,MID0015,170,2025/11/08
SDII013489,SID0019,MID0015,170,2025/11/09
SDII013490,SID0019,MID0015,170,2025/11/10
SDII013491,SID0019,MID0015,227,2025/11/11
SDII013492,SID0019,MID0015,227,2025/11/12
SDII013493,SID0019,MID0015,181,2025/11/13
SDII013494,SID0019,MID0015,153,2025/11/14
SDII013495,SID0019,MID0015,133,2025/11/15
SDII013496,SID0019,MID0015,133,2025/11/16
SDII013497,SID0019,MID0015,133,2025/11/17
SDII013498,SID0019,MID0015,255,2025/11/18
SDII013499,SID0019,MID0015,255,2025/11/19
SDII013500,SID0019,MID0015,255,2025/11/20
SDII013501,SID0019,MID0015,255,2025/11/21
SDII013502,SID0019,MID0015,255,2025/11/22
SDII013503,SID0019,MID0015,255,2025/11/23
SDII013504,SID0019,MID0015,255,2025/11/24
SDII013505,SID0019,MID0015,231,2025/11/25
SDII013506,SID0019,MID0015,227,2025/11/26
SDII013507,SID0019,MID0015,202,2025/11/27
SDII013508,SID0019,MID0015,179,2025/11/28
SDII013509,SID0019,MID0015,173,2025/11/29
SDII013510,SID0019,MID0015,173,2025/11/30
SDII013511,SID0019,MID0015,173,2025/12/01
SDII013512,SID0019,MID0015,173,2025/12/02
SDII013513,SID0019,MID0015,118,2025/12/03
SDII013514,SID0019,MID0015,69,2025/12/04
SDII013515,SID0019,MID0015,69,2025/12/05
SDII013516,SID0019,MID0015,130,2025/12/06
SDII013517,SID0019,MID0015,130,2025/12/07
SDII013518,SID0019,MID0015,191,2025/12/08
SDII013519,SID0019,MID0015,191,2025/12/09
SDII013520,SID0019,MID0015,191,2025/12/10
SDII013521,SID0019,MID0015,191,2025/12/11
SDII013522,SID0019,MID0015,191,2025/12/12
SDII013523,SID0019,MID0015,191,2025/12/13
SDII013524,SID0019,MID0015,191,2025/12/14
SDII013525,SID0019,MID0015,191,2025/12/15
SDII013526,SID0019,MID0015,191,2025/12/16
SDII013527,SID0019,MID0015,191,2025/12/17
SDII013528,SID0019,MID0015,191,2025/12/18
SDII013529,SID0019,MID0015,191,2025/12/19
SDII013530,SID0019,MID0015,191,2025/12/20
SDII013531,SID0019,MID0015,191,2025/12/21
SDII013532,SID0019,MID0015,191,2025/12/22
SDII013533,SID0019,MID0015,154,2025/12/23
SDII013534,SID0019,MID0015,110,2025/12/24
SDII013535,SID0019,MID0015,175,2025/12/25
SDII013536,SID0019,MID0015,175,2025/12/26
SDII013537,SID0019,MID0015,175,2025/12/27
SDII013538,SID0019,MID0015,175,2025/12/28
SDII013539,SID0019,MID0015,175,2025/12/29
SDII013540,SID0019,MID0015,175,2025/12/30
SDII013541,SID0019,MID0015,175,2025/12/31
SDII013542,SID0019,MID0015,175,2026/01/01
SDII013543,SID0019,MID0016,444,2025/01/01
SDII013544,SID0019,MID0016,401,2025/01/02
SDII013545,SID0019,MID0016,368,2025/01/03
SDII013546,SID0019,MID0016,368,2025/01/04
SDII013547,SID0019,MID0016,368,2025/01/05
SDII013548,SID0019,MID0016,368,2025/01/06
SDII013549,SID0019,MID0016,337,2025/01/07
SDII013550,SID0019,MID0016,329,2025/01/08
SDII013551,SID0019,MID0016,288,2025/01/09
SDII013552,SID0019,MID0016,259,2025/01/10
SDII013553,SID0019,MID0016,230,2025/01/11
SDII013554,SID0019,MID0016,230,2025/01/12
SDII013555,SID0019,MID0016,230,2025/01/13
SDII013556,SID0019,MID0016,230,2025/01/14
SDII013557,SID0019,MID0016,185,2025/01/15
SDII013558,SID0019,MID0016,148,2025/01/16
SDII013559,SID0019,MID0016,119,2025/01/17
SDII013560,SID0019,MID0016,84,2025/01/18
SDII013561,SID0019,MID0016,84,2025/01/19
SDII013562,SID0019,MID0016,84,2025/01/20
SDII013563,SID0019,MID0016,47,2025/01/21
SDII013564,SID0019,MID0016,39,2025/01/22
SDII013565,SID0019,MID0016,0,2025/01/23
SDII013566,SID0019,MID0016,1010,2025/01/24
SDII013567,SID0019,MID0016,957,2025/01/25
SDII013568,SID0019,MID0016,957,2025/01/26
SDII013569,SID0019,MID0016,957,2025/01/27
SDII013570,SID0019,MID0016,957,2025/01/28
SDII013571,SID0019,MID0016,921,2025/01/29
SDII013572,SID0019,MID0016,879,2025/01/30
SDII013573,SID0019,MID0016,842,2025/01/31
SDII013574,SID0019,MID0016,814,2025/02/01
SDII013575,SID0019,MID0016,814,2025/02/02
SDII013576,SID0019,MID0016,814,2025/02/03
SDII013577,SID0019,MID0016,806,2025/02/04
SDII013578,SID0019,MID0016,769,2025/02/05
SDII013579,SID0019,MID0016,706,2025/02/06
SDII013580,SID0019,MID0016,680,2025/02/07
SDII013581,SID0019,MID0016,1162,2025/02/08
SDII013582,SID0019,MID0016,1162,2025/02/09
SDII013583,SID0019,MID0016,1162,2025/02/10
SDII013584,SID0019,MID0016,1129,2025/02/11
SDII013585,SID0019,MID0016,1054,2025/02/12
SDII013586,SID0019,MID0016,996,2025/02/13
SDII013587,SID0019,MID0016,996,2025/02/14
SDII013588,SID0019,MID0016,996,2025/02/15
SDII013589,SID0019,MID0016,996,2025/02/16
SDII013590,SID0019,MID0016,996,2025/02/17
SDII013591,SID0019,MID0016,935,2025/02/18
SDII013592,SID0019,MID0016,881,2025/02/19
SDII013593,SID0019,MID0016,840,2025/02/20
SDII013594,SID0019,MID0016,840,2025/02/21
SDII013595,SID0019,MID0016,840,2025/02/22
SDII013596,SID0019,MID0016,840,2025/02/23
SDII013597,SID0019,MID0016,840,2025/02/24
SDII013598,SID0019,MID0016,840,2025/02/25
SDII013599,SID0019,MID0016,840,2025/02/26
SDII013600,SID0019,MID0016,826,2025/02/27
SDII013601,SID0019,MID0016,784,2025/02/28
SDII013602,SID0019,MID0016,694,2025/03/01
SDII013603,SID0019,MID0016,694,2025/03/02
SDII013604,SID0019,MID0016,694,2025/03/03
SDII013605,SID0019,MID0016,659,2025/03/04
SDII013606,SID0019,MID0016,630,2025/03/05
SDII013607,SID0019,MID0016,611,2025/03/06
SDII013608,SID0019,MID0016,533,2025/03/07
SDII013609,SID0019,MID0016,533,2025/03/08
SDII013610,SID0019,MID0016,533,2025/03/09
SDII013611,SID0019,MID0016,533,2025/03/10
SDII013612,SID0019,MID0016,506,2025/03/11
SDII013613,SID0019,MID0016,992,2025/03/12
SDII013614,SID0019,MID0016,959,2025/03/13
SDII013615,SID0019,MID0016,934,2025/03/14
SDII013616,SID0019,MID0016,896,2025/03/15
SDII013617,SID0019,MID0016,896,2025/03/16
SDII013618,SID0019,MID0016,896,2025/03/17
SDII013619,SID0019,MID0016,896,2025/03/18
SDII013620,SID0019,MID0016,835,2025/03/19
SDII013621,SID0019,MID0016,831,2025/03/20
SDII013622,SID0019,MID0016,764,2025/03/21
SDII013623,SID0019,MID0016,741,2025/03/22
SDII013624,SID0019,MID0016,741,2025/03/23
SDII013625,SID0019,MID0016,1196,2025/03/24
SDII013626,SID0019,MID0016,1196,2025/03/25
SDII013627,SID0019,MID0016,1196,2025/03/26
SDII013628,SID0019,MID0016,1115,2025/03/27
SDII013629,SID0019,MID0016,1070,2025/03/28
SDII013630,SID0019,MID0016,1052,2025/03/29
SDII013631,SID0019,MID0016,1052,2025/03/30
SDII013632,SID0019,MID0016,1052,2025/03/31
SDII013633,SID0019,MID0016,1030,2025/04/01
SDII013634,SID0019,MID0016,994,2025/04/02
SDII013635,SID0019,MID0016,969,2025/04/03
SDII013636,SID0019,MID0016,929,2025/04/04
SDII013637,SID0019,MID0016,880,2025/04/05
SDII013638,SID0019,MID0016,880,2025/04/06
SDII013639,SID0019,MID0016,880,2025/04/07
SDII013640,SID0019,MID0016,841,2025/04/08
SDII013641,SID0019,MID0016,801,2025/04/09
SDII013642,SID0019,MID0016,749,2025/04/10
SDII013643,SID0019,MID0016,706,2025/04/11
SDII013644,SID0019,MID0016,706,2025/04/12
SDII013645,SID0019,MID0016,706,2025/04/13
SDII013646,SID0019,MID0016,706,2025/04/14
SDII013647,SID0019,MID0016,1216,2025/04/15
SDII013648,SID0019,MID0016,1201,2025/04/16
SDII013649,SID0019,MID0016,1134,2025/04/17
SDII013650,SID0019,MID0016,1093,2025/04/18
SDII013651,SID0019,MID0016,1037,2025/04/19
SDII013652,SID0019,MID0016,1037,2025/04/20
SDII013653,SID0019,MID0016,1037,2025/04/21
SDII013654,SID0019,MID0016,1018,2025/04/22
SDII013655,SID0019,MID0016,971,2025/04/23
SDII013656,SID0019,MID0016,962,2025/04/24
SDII013657,SID0019,MID0016,935,2025/04/25
SDII013658,SID0019,MID0016,878,2025/04/26
SDII013659,SID0019,MID0016,878,2025/04/27
SDII013660,SID0019,MID0016,878,2025/04/28
SDII013661,SID0019,MID0016,878,2025/04/29
SDII013662,SID0019,MID0016,878,2025/04/30
SDII013663,SID0019,MID0016,855,2025/05/01
SDII013664,SID0019,MID0016,744,2025/05/02
SDII013665,SID0019,MID0016,729,2025/05/03
SDII013666,SID0019,MID0016,729,2025/05/04
SDII013667,SID0019,MID0016,729,2025/05/05
SDII013668,SID0019,MID0016,1408,2025/05/06
SDII013669,SID0019,MID0016,1408,2025/05/07
SDII013670,SID0019,MID0016,1408,2025/05/08
SDII013671,SID0019,MID0016,1332,2025/05/09
SDII013672,SID0019,MID0016,1241,2025/05/10
SDII013673,SID0019,MID0016,1241,2025/05/11
SDII013674,SID0019,MID0016,1241,2025/05/12
SDII013675,SID0019,MID0016,1212,2025/05/13
SDII013676,SID0019,MID0016,1186,2025/05/14
SDII013677,SID0019,MID0016,1147,2025/05/15
SDII013678,SID0019,MID0016,1090,2025/05/16
SDII013679,SID0019,MID0016,1090,2025/05/17
SDII013680,SID0019,MID0016,1090,2025/05/18
SDII013681,SID0019,MID0016,1090,2025/05/19
SDII013682,SID0019,MID0016,1090,2025/05/20
SDII013683,SID0019,MID0016,1054,2025/05/21
SDII013684,SID0019,MID0016,992,2025/05/22
SDII013685,SID0019,MID0016,956,2025/05/23
SDII013686,SID0019,MID0016,945,2025/05/24
SDII013687,SID0019,MID0016,945,2025/05/25
SDII013688,SID0019,MID0016,945,2025/05/26
SDII013689,SID0019,MID0016,945,2025/05/27
SDII013690,SID0019,MID0016,945,2025/05/28
SDII013691,SID0019,MID0016,801,2025/05/29
SDII013692,SID0019,MID0016,785,2025/05/30
SDII013693,SID0019,MID0016,785,2025/05/31
SDII013694,SID0019,MID0016,785,2025/06/01
SDII013695,SID0019,MID0016,785,2025/06/02
SDII013696,SID0019,MID0016,785,2025/06/03
SDII013697,SID0019,MID0016,759,2025/06/04
SDII013698,SID0019,MID0016,693,2025/06/05
SDII013699,SID0019,MID0016,668,2025/06/06
SDII013700,SID0019,MID0016,621,2025/06/07
SDII013701,SID0019,MID0016,621,2025/06/08
SDII013702,SID0019,MID0016,1131,2025/06/09
SDII013703,SID0019,MID0016,1131,2025/06/10
SDII013704,SID0019,MID0016,1131,2025/06/11
SDII013705,SID0019,MID0016,1131,2025/06/12
SDII013706,SID0019,MID0016,1041,2025/06/13
SDII013707,SID0019,MID0016,970,2025/06/14
SDII013708,SID0019,MID0016,970,2025/06/15
SDII013709,SID0019,MID0016,970,2025/06/16
SDII013710,SID0019,MID0016,929,2025/06/17
SDII013711,SID0019,MID0016,910,2025/06/18
SDII013712,SID0019,MID0016,864,2025/06/19
SDII013713,SID0019,MID0016,821,2025/06/20
SDII013714,SID0019,MID0016,821,2025/06/21
SDII013715,SID0019,MID0016,821,2025/06/22
SDII013716,SID0019,MID0016,821,2025/06/23
SDII013717,SID0019,MID0016,821,2025/06/24
SDII013718,SID0019,MID0016,760,2025/06/25
SDII013719,SID0019,MID0016,677,2025/06/26
SDII013720,SID0019,MID0016,677,2025/06/27
SDII013721,SID0019,MID0016,677,2025/06/28
SDII013722,SID0019,MID0016,677,2025/06/29
SDII013723,SID0019,MID0016,677,2025/06/30
SDII013724,SID0019,MID0016,677,2025/07/01
SDII013725,SID0019,MID0016,677,2025/07/02
SDII013726,SID0019,MID0016,1143,2025/07/03
SDII013727,SID0019,MID0016,1102,2025/07/04
SDII013728,SID0019,MID0016,1050,2025/07/05
SDII013729,SID0019,MID0016,1050,2025/07/06
SDII013730,SID0019,MID0016,1050,2025/07/07
SDII013731,SID0019,MID0016,994,2025/07/08
SDII013732,SID0019,MID0016,926,2025/07/09
SDII013733,SID0019,MID0016,926,2025/07/10
SDII013734,SID0019,MID0016,926,2025/07/11
SDII013735,SID0019,MID0016,926,2025/07/12
SDII013736,SID0019,MID0016,926,2025/07/13
SDII013737,SID0019,MID0016,926,2025/07/14
SDII013738,SID0019,MID0016,926,2025/07/15
SDII013739,SID0019,MID0016,899,2025/07/16
SDII013740,SID0019,MID0016,872,2025/07/17
SDII013741,SID0019,MID0016,855,2025/07/18
SDII013742,SID0019,MID0016,795,2025/07/19
SDII013743,SID0019,MID0016,795,2025/07/20
SDII013744,SID0019,MID0016,795,2025/07/21
SDII013745,SID0019,MID0016,771,2025/07/22
SDII013746,SID0019,MID0016,742,2025/07/23
SDII013747,SID0019,MID0016,727,2025/07/24
SDII013748,SID0019,MID0016,703,2025/07/25
SDII013749,SID0019,MID0016,667,2025/07/26
SDII013750,SID0019,MID0016,667,2025/07/27
SDII013751,SID0019,MID0016,667,2025/07/28
SDII013752,SID0019,MID0016,635,2025/07/29
SDII013753,SID0019,MID0016,601,2025/07/30
SDII013754,SID0019,MID0016,572,2025/07/31
SDII013755,SID0019,MID0016,547,2025/08/01
SDII013756,SID0019,MID0016,547,2025/08/02
SDII013757,SID0019,MID0016,547,2025/08/03
SDII013758,SID0019,MID0016,547,2025/08/04
SDII013759,SID0019,MID0016,547,2025/08/05
SDII013760,SID0019,MID0016,547,2025/08/06
SDII013761,SID0019,MID0016,547,2025/08/07
SDII013762,SID0019,MID0016,1018,2025/08/08
SDII013763,SID0019,MID0016,925,2025/08/09
SDII013764,SID0019,MID0016,925,2025/08/10
SDII013765,SID0019,MID0016,925,2025/08/11
SDII013766,SID0019,MID0016,925,2025/08/12
SDII013767,SID0019,MID0016,925,2025/08/13
SDII013768,SID0019,MID0016,900,2025/08/14
SDII013769,SID0019,MID0016,843,2025/08/15
SDII013770,SID0019,MID0016,793,2025/08/16
SDII013771,SID0019,MID0016,793,2025/08/17
SDII013772,SID0019,MID0016,793,2025/08/18
SDII013773,SID0019,MID0016,793,2025/08/19
SDII013774,SID0019,MID0016,793,2025/08/20
SDII013775,SID0019,MID0016,793,2025/08/21
SDII013776,SID0019,MID0016,735,2025/08/22
SDII013777,SID0019,MID0016,677,2025/08/23
SDII013778,SID0019,MID0016,677,2025/08/24
SDII013779,SID0019,MID0016,677,2025/08/25
SDII013780,SID0019,MID0016,607,2025/08/26
SDII013781,SID0019,MID0016,596,2025/08/27
SDII013782,SID0019,MID0016,586,2025/08/28
SDII013783,SID0019,MID0016,548,2025/08/29
SDII013784,SID0019,MID0016,544,2025/08/30
SDII013785,SID0019,MID0016,1054,2025/08/31
SDII013786,SID0019,MID0016,1054,2025/09/01
SDII013787,SID0019,MID0016,1046,2025/09/02
SDII013788,SID0019,MID0016,1012,2025/09/03
SDII013789,SID0019,MID0016,985,2025/09/04
SDII013790,SID0019,MID0016,948,2025/09/05
SDII013791,SID0019,MID0016,944,2025/09/06
SDII013792,SID0019,MID0016,944,2025/09/07
SDII013793,SID0019,MID0016,944,2025/09/08
SDII013794,SID0019,MID0016,904,2025/09/09
SDII013795,SID0019,MID0016,895,2025/09/10
SDII013796,SID0019,MID0016,838,2025/09/11
SDII013797,SID0019,MID0016,838,2025/09/12
SDII013798,SID0019,MID0016,838,2025/09/13
SDII013799,SID0019,MID0016,838,2025/09/14
SDII013800,SID0019,MID0016,838,2025/09/15
SDII013801,SID0019,MID0016,827,2025/09/16
SDII013802,SID0019,MID0016,792,2025/09/17
SDII013803,SID0019,MID0016,787,2025/09/18
SDII013804,SID0019,MID0016,747,2025/09/19
SDII013805,SID0019,MID0016,719,2025/09/20
SDII013806,SID0019,MID0016,719,2025/09/21
SDII013807,SID0019,MID0016,719,2025/09/22
SDII013808,SID0019,MID0016,719,2025/09/23
SDII013809,SID0019,MID0016,719,2025/09/24
SDII013810,SID0019,MID0016,700,2025/09/25
SDII013811,SID0019,MID0016,699,2025/09/26
SDII013812,SID0019,MID0016,617,2025/09/27
SDII013813,SID0019,MID0016,617,2025/09/28
SDII013814,SID0019,MID0016,617,2025/09/29
SDII013815,SID0019,MID0016,599,2025/09/30
SDII013816,SID0019,MID0016,556,2025/10/01
SDII013817,SID0019,MID0016,489,2025/10/02
SDII013818,SID0019,MID0016,489,2025/10/03
SDII013819,SID0019,MID0016,489,2025/10/04
SDII013820,SID0019,MID0016,489,2025/10/05
SDII013821,SID0019,MID0016,489,2025/10/06
SDII013822,SID0019,MID0016,829,2025/10/07
SDII013823,SID0019,MID0016,789,2025/10/08
SDII013824,SID0019,MID0016,753,2025/10/09
SDII013825,SID0019,MID0016,724,2025/10/10
SDII013826,SID0019,MID0016,724,2025/10/11
SDII013827,SID0019,MID0016,724,2025/10/12
SDII013828,SID0019,MID0016,724,2025/10/13
SDII013829,SID0019,MID0016,722,2025/10/14
SDII013830,SID0019,MID0016,704,2025/10/15
SDII013831,SID0019,MID0016,639,2025/10/16
SDII013832,SID0019,MID0016,607,2025/10/17
SDII013833,SID0019,MID0016,607,2025/10/18
SDII013834,SID0019,MID0016,607,2025/10/19
SDII013835,SID0019,MID0016,607,2025/10/20
SDII013836,SID0019,MID0016,607,2025/10/21
SDII013837,SID0019,MID0016,607,2025/10/22
SDII013838,SID0019,MID0016,607,2025/10/23
SDII013839,SID0019,MID0016,538,2025/10/24
SDII013840,SID0019,MID0016,483,2025/10/25
SDII013841,SID0019,MID0016,483,2025/10/26
SDII013842,SID0019,MID0016,993,2025/10/27
SDII013843,SID0019,MID0016,958,2025/10/28
SDII013844,SID0019,MID0016,932,2025/10/29
SDII013845,SID0019,MID0016,901,2025/10/30
SDII013846,SID0019,MID0016,867,2025/10/31
SDII013847,SID0019,MID0016,867,2025/11/01
SDII013848,SID0019,MID0016,867,2025/11/02
SDII013849,SID0019,MID0016,867,2025/11/03
SDII013850,SID0019,MID0016,867,2025/11/04
SDII013851,SID0019,MID0016,822,2025/11/05
SDII013852,SID0019,MID0016,741,2025/11/06
SDII013853,SID0019,MID0016,741,2025/11/07
SDII013854,SID0019,MID0016,741,2025/11/08
SDII013855,SID0019,MID0016,741,2025/11/09
SDII013856,SID0019,MID0016,741,2025/11/10
SDII013857,SID0019,MID0016,741,2025/11/11
SDII013858,SID0019,MID0016,708,2025/11/12
SDII013859,SID0019,MID0016,671,2025/11/13
SDII013860,SID0019,MID0016,667,2025/11/14
SDII013861,SID0019,MID0016,633,2025/11/15
SDII013862,SID0019,MID0016,633,2025/11/16
SDII013863,SID0019,MID0016,633,2025/11/17
SDII013864,SID0019,MID0016,576,2025/11/18
SDII013865,SID0019,MID0016,518,2025/11/19
SDII013866,SID0019,MID0016,518,2025/11/20
SDII013867,SID0019,MID0016,518,2025/11/21
SDII013868,SID0019,MID0016,518,2025/11/22
SDII013869,SID0019,MID0016,518,2025/11/23
SDII013870,SID0019,MID0016,518,2025/11/24
SDII013871,SID0019,MID0016,992,2025/11/25
SDII013872,SID0019,MID0016,979,2025/11/26
SDII013873,SID0019,MID0016,948,2025/11/27
SDII013874,SID0019,MID0016,926,2025/11/28
SDII013875,SID0019,MID0016,911,2025/11/29
SDII013876,SID0019,MID0016,911,2025/11/30
SDII013877,SID0019,MID0016,911,2025/12/01
SDII013878,SID0019,MID0016,839,2025/12/02
SDII013879,SID0019,MID0016,775,2025/12/03
SDII013880,SID0019,MID0016,775,2025/12/04
SDII013881,SID0019,MID0016,775,2025/12/05
SDII013882,SID0019,MID0016,775,2025/12/06
SDII013883,SID0019,MID0016,775,2025/12/07
SDII013884,SID0019,MID0016,775,2025/12/08
SDII013885,SID0019,MID0016,710,2025/12/09
SDII013886,SID0019,MID0016,696,2025/12/10
SDII013887,SID0019,MID0016,647,2025/12/11
SDII013888,SID0019,MID0016,637,2025/12/12
SDII013889,SID0019,MID0016,637,2025/12/13
SDII013890,SID0019,MID0016,637,2025/12/14
SDII013891,SID0019,MID0016,637,2025/12/15
