Order_ID,Purchasing_Supplier_ID,Purchased_Material_ID,Supplying_Supplier_ID,Theoretical_Capacity,Purchase_Quantity,Material_Unit_Price,Order_Amount,Order_Create_Date,Order_Delivery_Date,Promised_Delivery_Date,Defective_Quantity,Incoming_Total_Qty,Material_Inspection_Indicator,Actual_Settlement_Amount,Is_Qualified_Supplier,Is_Returned,Is_Delayed,Delayed_Delivery_Cost
OID0532,SID0018,MID0008,SID0016,711,72,15.64,1126.08,2025/07/22,2025/07/31,2025/07/31,0,73,438.4645,1141.72,0,0,0,0
OID0533,SID0013,MID0016,SID0009,1344,360,13.63,4906.8,2025/07/22,2025/08/01,2025/08/01,0,364,140.0539,4961.32,1,0,0,0
OID0534,SID0013,MID0016,SID0012,721,180,14.33,2579.4,2025/07/22,2025/08/04,2025/08/01,0,182,234.8228,2608.06,1,0,1,15.05
OID0535,SID0020,MID0003,SID0011,663,96,83.31,7997.76,2025/07/22,2025/08/09,2025/08/05,0,97,276.112,8081.07,1,0,1,116.63
OID0536,SID0020,MID0003,SID0015,621,48,83.48,4007.04,2025/07/22,2025/08/09,2025/08/05,0,49,290.2403,4090.52,1,0,1,116.87
OID0537,SID0017,MID0004,SID0014,692,400,2.04,816.0,2025/07/22,2025/08/11,2025/08/11,0,404,442.9271,824.16,1,0,0,0
OID0538,SID0018,MID0020,SID0014,1316,1200,5.84,7008.0,2025/07/22,2025/08/11,2025/08/08,0,1212,417.0,7078.08,1,0,1,6.13
OID0539,SID0006,MID0010,SID0005,1101,170,16.42,2791.4,2025/07/23,2025/07/26,2025/07/28,0,172,339.5803,2824.24,0,0,0,0
OID0540,SID0006,MID0010,SID0012,629,170,15.59,2650.3,2025/07/23,2025/07/28,2025/07/28,0,172,281.6431,2681.48,0,0,0,0
OID0541,SID0011,MID0007,SID0014,709,352,14.4,5068.8,2025/07/23,2025/07/29,2025/07/31,0,356,292.6274,5126.4,0,0,0,0
OID0542,SID0011,MID0001,SID0001,1078,108,5.11,551.88,2025/07/23,2025/07/30,2025/07/29,0,110,420.9204,562.1,1,0,1,1.79
OID0543,SID0007,MID0017,SID0012,693,444,6.84,3036.96,2025/07/23,2025/07/31,2025/07/29,0,449,204.6194,3071.16,1,0,1,4.79
OID0544,SID0013,MID0020,SID0014,786,360,6.16,2217.6,2025/07/23,2025/08/01,2025/07/28,0,364,396.4845,2242.24,1,0,1,8.62
OID0545,SID0018,MID0007,SID0010,1458,150,14.3,2145.0,2025/07/23,2025/08/03,2025/08/04,0,152,471.5702,2173.6,1,0,0,0
OID0546,SID0019,MID0013,SID0018,484,140,70.84,9917.6,2025/07/23,2025/08/04,2025/07/31,0,142,345.1692,10059.28,1,0,1,99.18
OID0547,SID0018,MID0007,SID0003,953,75,14.33,1074.75,2025/07/23,2025/08/05,2025/08/04,0,76,156.031,1089.08,1,0,1,5.02
OID0548,SID0015,MID0020,SID0014,2043,1860,5.88,10936.8,2025/07/23,2025/08/14,2025/08/11,0,1879,392.6652,11048.52,1,0,1,6.17
OID0549,SID0008,MID0023,SID0018,525,36,1282.5,46170.0,2025/07/24,2025/08/08,2025/08/07,2,35,50.2928,44887.5,1,1,1,448.88
OID0550,SID0004,MID0020,SID0014,707,160,5.87,939.2,2025/07/28,2025/08/04,2025/08/04,0,162,342.2997,950.94,1,0,0,0
OID0551,SID0021,MID0004,SID0010,1278,350,2.06,721.0,2025/07/28,2025/08/08,2025/08/04,0,354,431.7653,729.24,1,0,1,2.88
OID0552,SID0006,MID0020,SID0014,771,620,6.14,3806.8,2025/07/28,2025/08/09,2025/08/11,0,627,365.5325,3849.78,1,0,0,0
OID0553,SID0017,MID0001,SID0001,909,135,5.15,695.25,2025/07/28,2025/08/15,2025/08/12,15,122,439.2541,628.3,1,1,1,5.41
OID0554,SID0021,MID0001,SID0001,982,490,4.86,2381.4,2025/07/28,2025/08/16,2025/08/18,0,495,438.7963,2405.7,1,0,0,0
OID0555,SID0018,MID0004,SID0014,1382,1260,2.05,2583.0,2025/07/28,2025/08/19,2025/08/18,71,1202,389.3745,2464.1,1,1,1,0.72
OID0556,SID0007,MID0020,SID0014,1026,936,5.87,5494.32,2025/07/29,2025/08/06,2025/08/07,0,946,367.8283,5553.02,1,0,0,0
OID0557,SID0011,MID0001,SID0001,1000,108,5.13,554.04,2025/07/29,2025/08/08,2025/08/04,0,110,418.0357,564.3,1,0,1,7.18
OID0558,SID0017,MID0005,SID0011,606,54,210.28,11355.12,2025/07/29,2025/08/08,2025/08/05,0,55,149.6256,11565.4,1,0,1,220.79
OID0559,SID0002,MID0025,SID0010,1214,180,3.09,556.2,2025/07/30,2025/08/11,2025/08/11,0,182,461.4079,562.38,0,0,0,0
OID0560,SID0011,MID0008,SID0012,1232,1140,16.44,18741.6,2025/07/30,2025/08/12,2025/08/12,0,1152,438.8034,18938.88,0,0,0,0
OID0561,SID0004,MID0007,SID0003,961,520,13.72,7134.4,2025/07/30,2025/08/13,2025/08/14,0,526,228.0151,7216.72,1,0,0,0
OID0562,SID0015,MID0007,SID0003,1626,1512,13.63,20608.56,2025/07/30,2025/08/23,2025/08/19,0,1528,387.4264,20826.64,1,0,1,19.08
OID0563,SID0013,MID0020,SID0014,679,360,5.86,2109.6,2025/07/31,2025/08/09,2025/08/05,0,364,349.0241,2133.04,1,0,1,8.2
OID0564,SID0011,MID0020,SID0010,1336,804,5.85,4703.4,2025/07/31,2025/08/11,2025/08/07,78,735,367.6567,4299.75,1,1,1,8.19
OID0565,SID0019,MID0010,SID0012,623,392,15.6,6115.2,2025/07/31,2025/08/17,2025/08/14,33,363,289.9787,5662.8,0,1,1,16.38
OID0566,SID0007,MID0017,SID0012,650,444,6.85,3041.4,2025/08/01,2025/08/10,2025/08/07,0,449,207.6063,3075.65,1,0,1,7.19
OID0567,SID0011,MID0025,SID0010,1238,180,2.94,529.2,2025/08/01,2025/08/10,2025/08/07,0,182,406.2713,535.08,1,0,1,3.09
OID0568,SID0008,MID0022,SID0017,612,20,899.56,17991.2,2025/08/01,2025/08/12,2025/08/14,0,21,394.3166,18890.76,0,0,0,0
OID0569,SID0008,MID0022,SID0021,217,40,947.48,37899.2,2025/08/01,2025/08/15,2025/08/14,4,37,394.1163,35056.76,1,1,1,331.62
OID0570,SID0018,MID0021,SID0011,824,189,191.03,36104.67,2025/08/03,2025/08/23,2025/08/25,0,191,446.6154,36486.73,1,0,0,0
OID0571,SID0002,MID0020,SID0010,1386,198,5.86,1160.28,2025/08/04,2025/08/22,2025/08/18,0,200,388.9254,1172.0,1,0,1,8.2
OID0572,SID0015,MID0025,SID0010,1371,144,3.06,440.64,2025/08/05,2025/08/25,2025/08/21,0,146,455.9011,446.76,1,0,1,4.28
OID0573,SID0018,MID0008,SID0016,624,144,15.58,2243.52,2025/08/06,2025/08/18,2025/08/15,0,146,445.6499,2274.68,1,0,1,16.36
OID0574,SID0002,MID0001,SID0001,988,220,5.12,1126.4,2025/08/06,2025/08/20,2025/08/18,0,223,419.0821,1141.76,1,0,1,3.58
OID0575,SID0011,MID0007,SID0014,791,352,14.38,5061.76,2025/08/07,2025/08/13,2025/08/15,0,356,234.9213,5119.28,1,0,0,0
OID0576,SID0019,MID0015,SID0007,1064,120,131.8,15816.0,2025/08/07,2025/08/14,2025/08/13,0,122,435.3471,16079.6,1,0,1,46.13
OID0577,SID0011,MID0001,SID0001,1015,108,5.13,554.04,2025/08/07,2025/08/15,2025/08/13,0,110,437.9206,564.3,0,0,1,3.59
OID0578,SID0018,MID0007,SID0003,816,75,13.7,1027.5,2025/08/07,2025/08/18,2025/08/18,0,76,355.1451,1041.2,1,0,0,0
OID0579,SID0018,MID0007,SID0010,1323,150,14.32,2148.0,2025/08/07,2025/08/20,2025/08/18,0,152,201.8108,2176.64,1,0,1,10.02
OID0580,SID0021,MID0018,SID0013,739,60,141.26,8475.6,2025/08/07,2025/08/21,2025/08/18,0,61,310.598,8616.86,0,0,1,148.32
OID0581,SID0011,MID0020,SID0010,1527,804,6.15,4944.6,2025/08/11,2025/08/17,2025/08/18,47,766,347.2631,4710.9,0,1,0,0
OID0582,SID0021,MID0004,SID0010,1523,175,1.94,339.5,2025/08/11,2025/08/19,2025/08/18,0,177,397.1712,343.38,1,0,1,0.68
OID0583,SID0006,MID0020,SID0014,1068,930,6.17,5738.1,2025/08/11,2025/08/27,2025/08/25,0,940,360.6312,5799.8,1,0,1,4.32
OID0584,SID0004,MID0020,SID0014,661,160,6.16,985.6,2025/08/12,2025/08/19,2025/08/18,0,162,398.0306,997.92,1,0,1,2.16
OID0585,SID0013,MID0016,SID0012,633,180,13.69,2464.2,2025/08/12,2025/08/20,2025/08/22,0,182,57.0606,2491.58,1,0,0,0
OID0586,SID0007,MID0017,SID0012,735,444,6.8,3019.2,2025/08/12,2025/08/21,2025/08/18,0,449,216.6435,3053.2,1,0,1,7.14
OID0587,SID0013,MID0016,SID0009,1289,360,13.6,4896.0,2025/08/12,2025/08/22,2025/08/22,0,364,205.3929,4950.4,1,0,0,0
OID0588,SID0017,MID0005,SID0011,801,72,220.8,15897.6,2025/08/12,2025/08/22,2025/08/19,0,73,176.0999,16118.4,1,0,1,231.84
OID0589,SID0007,MID0020,SID0014,1052,936,5.86,5484.96,2025/08/13,2025/08/20,2025/08/22,110,836,385.0059,4898.96,1,1,0,0
OID0590,SID0006,MID0010,SID0005,1341,170,15.52,2638.4,2025/08/13,2025/08/22,2025/08/18,0,172,226.1257,2669.44,1,0,1,21.73
OID0591,SID0006,MID0010,SID0012,655,170,15.59,2650.3,2025/08/13,2025/08/22,2025/08/18,0,172,340.8886,2681.48,0,0,1,21.83
OID0592,SID0008,MID0023,SID0018,599,54,1351.8,72997.2,2025/08/13,2025/08/26,2025/08/27,0,55,36.1237,74349.0,1,0,0,0
OID0593,SID0013,MID0020,SID0014,671,360,6.17,2221.2,2025/08/14,2025/08/19,2025/08/19,0,364,364.2957,2245.88,1,0,0,0
OID0594,SID0011,MID0025,SID0010,1473,180,3.06,550.8,2025/08/14,2025/08/20,2025/08/20,15,167,413.6739,511.02,1,1,0,0
OID0595,SID0019,MID0015,SID0007,867,60,131.26,7875.6,2025/08/14,2025/08/21,2025/08/20,0,61,478.2023,8006.86,1,0,1,45.94
OID0596,SID0004,MID0007,SID0003,934,520,13.66,7103.2,2025/08/14,2025/08/30,2025/08/29,0,526,460.2709,7185.16,1,0,1,4.78
OID0597,SID0019,MID0016,SID0021,570,504,14.35,7232.4,2025/08/14,2025/08/30,2025/09/01,0,510,203.8688,7318.5,1,0,0,0
OID0598,SID0021,MID0004,SID0010,1399,175,2.05,358.75,2025/08/17,2025/08/20,2025/08/22,0,177,417.1345,362.85,1,0,0,0
OID0599,SID0017,MID0018,SID0013,796,60,142.13,8527.8,2025/08/17,2025/09/05,2025/09/05,0,61,355.7215,8669.93,1,0,0,0
OID0600,SID0021,MID0018,SID0013,668,60,134.94,8096.4,2025/08/18,2025/08/28,2025/08/28,0,61,312.2301,8231.34,1,0,0,0
OID0601,SID0011,MID0001,SID0001,840,108,4.87,525.96,2025/08/19,2025/08/25,2025/08/25,0,110,435.2301,535.7,1,0,0,0
OID0602,SID0011,MID0007,SID0014,671,352,14.38,5061.76,2025/08/19,2025/08/26,2025/08/27,0,356,298.4494,5119.28,1,0,0,0
OID0603,SID0018,MID0007,SID0010,1545,150,14.31,2146.5,2025/08/19,2025/09/01,2025/09/01,0,152,206.5679,2175.12,1,0,0,0
OID0604,SID0002,MID0025,SID0010,1610,180,3.07,552.6,2025/08/19,2025/09/03,2025/09/01,0,182,402.3686,558.74,1,0,1,2.15
OID0605,SID0018,MID0007,SID0003,789,75,13.64,1023.0,2025/08/19,2025/09/04,2025/09/01,0,76,472.7236,1036.64,1,0,1,14.32
OID0606,SID0015,MID0020,SID0014,2073,1860,6.15,11439.0,2025/08/19,2025/09/11,2025/09/08,0,1879,406.3029,11555.85,1,0,1,6.46
OID0607,SID0021,MID0004,SID0010,1559,175,1.95,341.25,2025/08/20,2025/08/27,2025/08/25,0,177,432.3177,345.15,1,0,1,1.37
OID0608,SID0011,MID0020,SID0010,1472,804,5.86,4711.44,2025/08/20,2025/08/28,2025/08/27,0,813,416.5682,4764.18,1,0,1,2.05
OID0609,SID0019,MID0015,SID0007,1109,90,132.06,11885.4,2025/08/20,2025/08/30,2025/08/26,0,91,447.1885,12017.46,0,0,1,184.88
OID0610,SID0007,MID0017,SID0012,911,888,6.84,6073.92,2025/08/21,2025/08/28,2025/08/27,0,897,215.2693,6135.48,1,0,1,2.39
OID0611,SID0013,MID0017,SID0009,1448,40,7.17,286.8,2025/08/21,2025/09/03,2025/09/03,0,41,213.4484,293.97,1,0,0,0
OID0612,SID0017,MID0001,SID0001,846,135,5.11,689.85,2025/08/21,2025/09/08,2025/09/05,0,137,438.8108,700.07,1,0,1,5.37
OID0613,SID0021,MID0001,SID0001,888,392,4.87,1909.04,2025/08/21,2025/09/08,2025/09/09,0,396,436.5872,1928.52,1,0,0,0
OID0614,SID0020,MID0017,SID0009,1593,252,7.18,1809.36,2025/08/22,2025/09/10,2025/09/08,0,255,208.784,1830.9,0,0,1,5.03
OID0615,SID0002,MID0001,SID0001,1014,220,5.12,1126.4,2025/08/24,2025/09/06,2025/09/04,0,223,418.2016,1141.76,1,0,1,3.58
OID0616,SID0021,MID0005,SID0015,603,162,219.29,35524.98,2025/08/24,2025/09/11,2025/09/08,0,164,163.6123,35963.56,1,0,1,230.25
OID0617,SID0021,MID0005,SID0004,997,54,219.63,11860.02,2025/08/24,2025/09/12,2025/09/08,5,50,202.0042,10981.5,0,1,1,307.48
OID0618,SID0018,MID0008,SID0016,765,144,15.61,2247.84,2025/08/25,2025/09/03,2025/09/03,0,146,446.8473,2279.06,0,0,0,0
OID0619,SID0019,MID0013,SID0018,450,70,75.05,5253.5,2025/08/25,2025/09/03,2025/09/02,0,71,429.3887,5328.55,1,0,1,26.27
OID0620,SID0007,MID0020,SID0014,964,936,6.16,5765.76,2025/08/25,2025/09/06,2025/09/03,0,946,379.1472,5827.36,1,0,1,6.47
OID0621,SID0018,MID0020,SID0014,1102,1000,6.13,6130.0,2025/08/25,2025/09/12,2025/09/11,63,947,392.7115,5805.11,0,1,1,2.15
OID0622,SID0011,MID0025,SID0010,1660,180,2.93,527.4,2025/08/26,2025/09/01,2025/09/01,12,170,411.1291,498.1,1,1,0,0
OID0623,SID0002,MID0020,SID0010,1135,330,6.18,2039.4,2025/08/26,2025/09/07,2025/09/08,0,334,378.6249,2064.12,1,0,0,0
OID0624,SID0008,MID0024,SID0019,594,54,911.24,49206.96,2025/08/26,2025/09/08,2025/09/08,3,52,69.9361,47384.48,1,1,0,0
OID0625,SID0011,MID0008,SID0012,980,912,15.52,14154.24,2025/08/26,2025/09/10,2025/09/08,0,922,439.7365,14309.44,0,0,1,10.86
OID0626,SID0019,MID0010,SID0012,669,294,15.64,4598.16,2025/08/26,2025/09/11,2025/09/09,0,297,406.9699,4645.08,1,0,1,10.95
OID0627,SID0015,MID0007,SID0003,2399,2268,13.6,30844.8,2025/08/26,2025/09/14,2025/09/15,0,2291,465.0461,31157.6,1,0,0,0
OID0628,SID0011,MID0001,SID0001,830,108,5.12,552.96,2025/08/27,2025/09/02,2025/09/02,10,100,442.1322,512.0,0,1,0,0
OID0629,SID0013,MID0020,SID0014,724,360,5.86,2109.6,2025/08/27,2025/09/04,2025/09/01,0,364,348.4109,2133.04,1,0,1,6.15
OID0630,SID0013,MID0016,SID0009,1282,180,14.31,2575.8,2025/08/27,2025/09/08,2025/09/08,0,182,182.9769,2604.42,1,0,0,0
OID0631,SID0013,MID0016,SID0012,660,180,14.36,2584.8,2025/08/27,2025/09/12,2025/09/08,0,182,33.0124,2613.52,0,0,1,20.1
OID0632,SID0015,MID0025,SID0010,1240,180,3.07,552.6,2025/08/27,2025/09/12,2025/09/12,0,182,458.6227,558.74,1,0,0,0
OID0633,SID0004,MID0020,SID0014,764,160,6.15,984.0,2025/08/28,2025/09/01,2025/09/03,0,162,349.6766,996.3,1,0,0,0
OID0634,SID0021,MID0004,SID0010,1171,350,2.05,717.5,2025/08/28,2025/09/04,2025/09/02,0,354,377.498,725.7,1,0,1,1.44
OID0635,SID0006,MID0010,SID0005,1204,170,16.35,2779.5,2025/08/28,2025/09/05,2025/09/02,0,172,337.6603,2812.2,1,0,1,17.17
OID0636,SID0019,MID0015,SID0007,1165,90,139.0,12510.0,2025/08/29,2025/09/07,2025/09/04,0,91,439.6708,12649.0,1,0,1,145.95
OID0637,SID0006,MID0020,SID0014,1063,930,6.13,5700.9,2025/09/01,2025/09/19,2025/09/15,0,940,402.0828,5762.2,1,0,1,8.58
OID0638,SID0011,MID0020,SID0010,1348,1206,5.88,7091.28,2025/09/02,2025/09/09,2025/09/09,0,1219,415.2476,7167.72,1,0,0,0
OID0639,SID0011,MID0001,SID0001,889,108,5.1,550.8,2025/09/03,2025/09/07,2025/09/09,0,110,408.251,561.0,1,0,0,0
OID0640,SID0007,MID0017,SID0012,719,444,6.81,3023.64,2025/09/03,2025/09/08,2025/09/09,0,449,214.6564,3057.69,1,0,0,0
OID0641,SID0019,MID0013,SID0018,549,70,71.07,4974.9,2025/09/03,2025/09/15,2025/09/11,0,71,446.2008,5045.97,1,0,1,99.5
OID0642,SID0020,MID0011,SID0011,667,100,96.45,9645.0,2025/09/03,2025/09/22,2025/09/22,0,101,383.6956,9741.45,0,0,0,0
OID0643,SID0011,MID0007,SID0014,722,352,14.42,5075.84,2025/09/04,2025/09/14,2025/09/12,0,356,285.5876,5133.52,1,0,1,10.09
OID0644,SID0018,MID0004,SID0014,1141,1008,2.04,2056.32,2025/09/04,2025/09/22,2025/09/24,0,1019,404.7207,2078.76,1,0,0,0
OID0645,SID0008,MID0022,SID0021,265,40,901.56,36062.4,2025/09/05,2025/09/20,2025/09/18,0,41,394.4417,36963.96,1,0,1,631.09
OID0646,SID0008,MID0022,SID0017,754,20,940.29,18805.8,2025/09/05,2025/09/21,2025/09/18,0,21,394.1933,19746.09,1,0,1,987.3
OID0647,SID0002,MID0025,SID0010,1176,120,3.07,368.4,2025/09/08,2025/09/19,2025/09/19,0,122,408.705,374.54,1,0,0,0
OID0648,SID0013,MID0020,SID0014,700,360,5.87,2113.2,2025/09/08,2025/09/19,2025/09/15,21,343,417.0354,2013.41,0,1,1,8.22
OID0649,SID0018,MID0007,SID0010,1516,150,13.62,2043.0,2025/09/08,2025/09/21,2025/09/19,0,152,299.7847,2070.24,1,0,1,9.53
OID0650,SID0018,MID0007,SID0003,971,75,14.3,1072.5,2025/09/08,2025/09/23,2025/09/19,0,76,330.8144,1086.8,1,0,1,20.02
OID0651,SID0020,MID0017,SID0009,1374,252,6.79,1711.08,2025/09/08,2025/09/26,2025/09/24,0,255,211.0245,1731.45,0,0,1,4.75
OID0652,SID0006,MID0010,SID0005,1447,170,15.63,2657.1,2025/09/09,2025/09/13,2025/09/15,0,172,314.8782,2688.36,1,0,0,0
OID0653,SID0021,MID0004,SID0010,1357,350,1.94,679.0,2025/09/09,2025/09/15,2025/09/15,0,354,420.7743,686.76,1,0,0,0
OID0654,SID0021,MID0018,SID0013,756,60,134.89,8093.4,2025/09/09,2025/09/21,2025/09/19,0,61,373.2771,8228.29,1,0,1,94.42
OID0655,SID0021,MID0005,SID0015,718,216,208.98,45139.68,2025/09/09,2025/09/22,2025/09/23,0,219,252.7816,45766.62,1,0,0,0
OID0656,SID0021,MID0005,SID0004,835,54,210.16,11348.64,2025/09/09,2025/09/24,2025/09/23,0,55,249.7437,11558.8,0,0,1,73.56
OID0657,SID0004,MID0020,SID0014,680,160,6.17,987.2,2025/09/10,2025/09/14,2025/09/16,10,152,355.097,937.84,1,1,0,0
OID0658,SID0017,MID0005,SID0011,741,72,220.33,15863.76,2025/09/10,2025/09/15,2025/09/17,0,73,205.769,16084.09,1,0,0,0
OID0659,SID0007,MID0017,SID0012,617,444,7.18,3187.92,2025/09/10,2025/09/17,2025/09/16,0,449,208.7785,3223.82,1,0,1,2.51
OID0660,SID0019,MID0015,SID0007,836,90,138.45,12460.5,2025/09/10,2025/09/18,2025/09/16,0,91,435.8923,12598.95,0,0,1,96.92
OID0661,SID0013,MID0016,SID0009,1354,180,13.68,2462.4,2025/09/10,2025/09/20,2025/09/22,6,176,204.7993,2407.68,1,1,0,0
OID0662,SID0013,MID0016,SID0012,592,180,13.7,2466.0,2025/09/10,2025/09/22,2025/09/22,19,163,207.0101,2233.1,1,1,0,0
OID0663,SID0008,MID0012,SID0020,417,75,1121.96,84147.0,2025/09/10,2025/09/24,2025/09/26,0,76,488.2648,85268.96,1,0,0,0
OID0664,SID0004,MID0007,SID0003,947,780,13.66,10654.8,2025/09/10,2025/09/25,2025/09/25,0,788,249.0579,10764.08,1,0,0,0
OID0665,SID0017,MID0004,SID0014,771,160,2.04,326.4,2025/09/10,2025/09/28,2025/09/29,0,162,450.8223,330.48,1,0,0,0
OID0666,SID0015,MID0020,SID0014,2128,1860,6.13,11401.8,2025/09/10,2025/10/03,2025/09/29,0,1879,395.7914,11518.27,0,0,1,8.58
OID0667,SID0011,MID0025,SID0010,1132,90,3.08,277.2,2025/09/11,2025/09/17,2025/09/17,0,91,433.5323,280.28,1,0,0,0
OID0668,SID0007,MID0020,SID0014,695,624,6.16,3843.84,2025/09/11,2025/09/24,2025/09/22,0,631,396.7373,3886.96,1,0,1,4.31
OID0669,SID0018,MID0020,SID0014,1090,1000,6.16,6160.0,2025/09/11,2025/09/28,2025/09/29,0,1010,399.9457,6221.6,1,0,0,0
OID0670,SID0021,MID0001,SID0001,1025,588,5.11,3004.68,2025/09/14,2025/10/05,2025/10/03,0,594,420.3625,3035.34,1,0,1,3.58
OID0671,SID0011,MID0007,SID0014,832,352,14.36,5054.72,2025/09/15,2025/09/26,2025/09/23,0,356,179.9202,5112.16,1,0,1,15.08
OID0672,SID0008,MID0022,SID0021,246,40,943.38,37735.2,2025/09/15,2025/10/01,2025/09/29,0,41,394.4591,38678.58,1,0,1,660.37
OID0673,SID0008,MID0022,SID0017,820,20,899.94,17998.8,2025/09/15,2025/10/02,2025/09/29,0,21,394.2179,18898.74,1,0,1,944.94
OID0674,SID0011,MID0020,SID0010,1283,804,5.83,4687.32,2025/09/16,2025/09/23,2025/09/23,0,813,337.6521,4739.79,1,0,0,0
OID0675,SID0019,MID0010,SID0012,655,294,16.39,4818.66,2025/09/17,2025/09/29,2025/10/01,0,297,347.4726,4867.83,0,0,0,0
OID0676,SID0011,MID0008,SID0012,964,912,16.4,14956.8,2025/09/17,2025/10/01,2025/09/30,0,922,443.5322,15120.8,1,0,1,5.74
OID0677,SID0018,MID0002,SID0002,1073,60,99.11,5946.6,2025/09/17,2025/10/06,2025/10/06,0,61,342.3029,6045.71,1,0,0,0
OID0678,SID0019,MID0016,SID0021,371,336,14.39,4835.04,2025/09/17,2025/10/06,2025/10/06,0,340,59.111,4892.6,1,0,0,0
OID0679,SID0011,MID0001,SID0001,838,108,5.13,554.04,2025/09/18,2025/09/24,2025/09/24,10,100,411.0391,513.0,1,1,0,0
OID0680,SID0019,MID0013,SID0018,533,140,71.25,9975.0,2025/09/18,2025/09/24,2025/09/26,0,142,432.4477,10117.5,1,0,0,0
OID0681,SID0011,MID0025,SID0010,1256,180,2.92,525.6,2025/09/18,2025/09/25,2025/09/24,0,182,431.5003,531.44,1,0,1,1.02
OID0682,SID0006,MID0010,SID0005,1187,170,16.39,2786.3,2025/09/18,2025/09/26,2025/09/23,0,172,372.3028,2819.08,1,0,1,17.21
OID0683,SID0008,MID0024,SID0019,495,90,960.84,86475.6,2025/09/18,2025/09/30,2025/09/30,0,91,53.0677,87436.44,1,0,0,0
OID0684,SID0018,MID0008,SID0016,674,144,16.37,2357.28,2025/09/18,2025/09/30,2025/09/29,0,146,444.2964,2390.02,1,0,1,5.73
OID0685,SID0002,MID0001,SID0001,939,220,5.11,1124.2,2025/09/18,2025/10/03,2025/09/29,0,223,431.458,1139.53,1,0,1,7.15
OID0686,SID0007,MID0017,SID0012,809,444,7.16,3179.04,2025/09/19,2025/09/28,2025/09/25,51,398,213.7457,2849.68,1,1,1,7.52
OID0687,SID0013,MID0017,SID0009,1247,56,6.82,381.92,2025/09/19,2025/10/02,2025/10/02,0,57,205.3915,388.74,1,0,0,0
OID0688,SID0013,MID0020,SID0014,783,360,6.16,2217.6,2025/09/21,2025/09/28,2025/09/26,0,364,404.9031,2242.24,1,0,1,4.31
OID0689,SID0008,MID0024,SID0019,531,90,910.54,81948.6,2025/09/21,2025/10/01,2025/10/03,0,91,18.8609,82859.14,1,0,0,0
OID0690,SID0013,MID0016,SID0012,626,180,13.67,2460.6,2025/09/22,2025/10/02,2025/10/02,0,182,60.7993,2487.94,1,0,0,0
OID0691,SID0018,MID0007,SID0003,1009,75,14.3,1072.5,2025/09/22,2025/10/02,2025/10/03,0,76,137.0654,1086.8,1,0,0,0
OID0692,SID0018,MID0007,SID0010,1451,150,13.65,2047.5,2025/09/22,2025/10/02,2025/10/03,0,152,381.1288,2074.8,1,0,0,0
OID0693,SID0020,MID0003,SID0011,752,72,79.86,5749.92,2025/09/22,2025/10/05,2025/10/06,0,73,282.8139,5829.78,1,0,0,0
OID0694,SID0002,MID0025,SID0010,1261,180,3.09,556.2,2025/09/22,2025/10/06,2025/10/03,0,182,420.0001,562.38,0,0,1,3.24
OID0695,SID0013,MID0016,SID0009,1514,180,13.63,2453.4,2025/09/22,2025/10/06,2025/10/02,0,182,223.6184,2480.66,1,0,1,19.08
OID0696,SID0020,MID0003,SID0015,717,24,83.28,1998.72,2025/09/22,2025/10/06,2025/10/06,0,25,312.559,2082.0,1,0,0,0
OID0697,SID0015,MID0025,SID0010,1219,252,3.06,771.12,2025/09/22,2025/10/12,2025/10/08,0,255,407.7771,780.3,1,0,1,4.28
OID0698,SID0011,MID0020,SID0010,1386,804,5.88,4727.52,2025/09/23,2025/10/01,2025/09/30,0,813,392.0714,4780.44,0,0,1,2.06
OID0699,SID0007,MID0020,SID0014,1044,936,6.17,5775.12,2025/09/23,2025/10/03,2025/10/02,0,946,360.8724,5836.82,1,0,1,2.16
OID0700,SID0021,MID0004,SID0010,1610,175,2.05,358.75,2025/09/23,2025/10/03,2025/09/29,0,177,432.0467,362.85,1,0,1,2.87
OID0701,SID0017,MID0004,SID0014,605,320,1.94,620.8,2025/09/23,2025/10/14,2025/10/13,0,324,417.1953,628.56,1,0,1,0.68
OID0702,SID0020,MID0014,SID0006,930,120,193.91,23269.2,2025/09/23,2025/10/15,2025/10/13,0,122,266.0484,23657.02,1,0,1,135.74
OID0703,SID0004,MID0020,SID0014,731,160,6.13,980.8,2025/09/24,2025/10/01,2025/09/30,0,162,370.3988,993.06,1,0,1,2.15
OID0704,SID0019,MID0015,SID0007,940,90,139.02,12511.8,2025/09/24,2025/10/02,2025/09/30,0,91,464.5562,12650.82,0,0,1,97.31
OID0705,SID0021,MID0018,SID0013,678,60,141.56,8493.6,2025/09/24,2025/10/06,2025/10/06,0,61,363.9468,8635.16,1,0,0,0
OID0706,SID0002,MID0020,SID0010,1288,396,6.12,2423.52,2025/09/24,2025/10/09,2025/10/07,0,400,388.9526,2448.0,1,0,1,4.28
OID0707,SID0006,MID0020,SID0014,705,620,6.14,3806.8,2025/09/24,2025/10/09,2025/10/06,0,627,377.9496,3849.78,1,0,1,6.45
OID0708,SID0008,MID0023,SID0018,553,36,1349.91,48596.76,2025/09/24,2025/10/11,2025/10/08,0,37,20.0944,49946.67,0,0,1,1417.41
OID0709,SID0020,MID0017,SID0009,1233,315,7.18,2261.7,2025/09/24,2025/10/14,2025/10/10,0,319,210.9529,2290.42,1,0,1,10.05
