Supplier_Material_Flow_Event_ID,Supplier_ID,Material_ID,Event_Date,Event_Type,Quantity_Change,Source_Type,Source_ID
SMFEID5033,SID0018,MID0008,2025/09/24,production_consumption,-12,production_run,PRUN_SID0018_MID0008_018
SMFEID5034,SID0018,MID0020,2025/09/24,production_consumption,-66,production_run,PRUN_SID0018_MID0020_039
SMFEID5035,SID0018,MID0021,2025/09/24,production_consumption,-17,production_run,PRUN_SID0018_MID0021_018
SMFEID5036,SID0019,MID0010,2025/09/24,production_consumption,-50,production_run,PRUN_SID0019_MID0010_039
SMFEID5037,SID0019,MID0013,2025/09/24,external_receipt,142,order,OID0680
SMFEID5038,SID0019,MID0013,2025/09/24,production_consumption,-35,production_run,PRUN_SID0019_MID0013_018
SMFEID5039,SID0019,MID0016,2025/09/24,production_consumption,-19,production_run,PRUN_SID0019_MID0016_039
SMFEID5040,SID0021,MID0001,2025/09/24,production_consumption,-111,production_run,PRUN_SID0021_MID0001_039
SMFEID5041,SID0021,MID0004,2025/09/24,production_consumption,-64,production_run,PRUN_SID0021_MID0004_039
SMFEID5042,SID0021,MID0005,2025/09/24,external_receipt,55,order,OID0656
SMFEID5043,SID0021,MID0018,2025/09/24,production_consumption,-14,production_run,PRUN_SID0021_MID0018_018
SMFEID5044,SID0002,MID0020,2025/09/25,production_consumption,-15,production_run,PRUN_SID0002_MID0020_018
SMFEID5045,SID0002,MID0025,2025/09/25,production_consumption,-17,production_run,PRUN_SID0002_MID0025_039
SMFEID5046,SID0004,MID0007,2025/09/25,external_receipt,788,order,OID0664
SMFEID5047,SID0004,MID0007,2025/09/25,production_consumption,-20,production_run,PRUN_SID0004_MID0007_039
SMFEID5048,SID0004,MID0020,2025/09/25,production_consumption,-20,production_run,PRUN_SID0004_MID0020_039
SMFEID5049,SID0006,MID0010,2025/09/25,production_consumption,-10,production_run,PRUN_SID0006_MID0010_039
SMFEID5050,SID0006,MID0020,2025/09/25,production_consumption,-100,production_run,PRUN_SID0006_MID0020_039
SMFEID5051,SID0007,MID0017,2025/09/25,production_consumption,-120,production_run,PRUN_SID0007_MID0017_039
SMFEID5052,SID0008,MID0024,2025/09/25,production_consumption,-24,production_run,PRUN_SID0008_MID0024_009
SMFEID5053,SID0011,MID0001,2025/09/25,production_consumption,-15,production_run,PRUN_SID0011_MID0001_039
SMFEID5054,SID0011,MID0007,2025/09/25,production_consumption,-57,production_run,PRUN_SID0011_MID0007_039
SMFEID5055,SID0011,MID0008,2025/09/25,production_consumption,-99,production_run,PRUN_SID0011_MID0008_039
SMFEID5056,SID0011,MID0020,2025/09/25,production_consumption,-98,production_run,PRUN_SID0011_MID0020_039
SMFEID5057,SID0011,MID0025,2025/09/25,external_receipt,182,order,OID0681
SMFEID5058,SID0013,MID0016,2025/09/25,production_consumption,-40,production_run,PRUN_SID0013_MID0016_039
SMFEID5059,SID0013,MID0020,2025/09/25,production_consumption,-60,production_run,PRUN_SID0013_MID0020_039
SMFEID5060,SID0015,MID0007,2025/09/25,production_consumption,-68,production_run,PRUN_SID0015_MID0007_039
SMFEID5061,SID0015,MID0020,2025/09/25,production_consumption,-151,production_run,PRUN_SID0015_MID0020_039
SMFEID5062,SID0015,MID0025,2025/09/25,production_consumption,-52,production_run,PRUN_SID0015_MID0025_018
SMFEID5063,SID0018,MID0004,2025/09/25,production_consumption,-180,production_run,PRUN_SID0018_MID0004_039
SMFEID5064,SID0018,MID0008,2025/09/25,production_consumption,-33,production_run,PRUN_SID0018_MID0008_018
SMFEID5065,SID0018,MID0020,2025/09/25,production_consumption,-110,production_run,PRUN_SID0018_MID0020_039
SMFEID5066,SID0018,MID0021,2025/09/25,production_consumption,-19,production_run,PRUN_SID0018_MID0021_018
SMFEID5067,SID0019,MID0016,2025/09/25,production_consumption,-1,production_run,PRUN_SID0019_MID0016_039
SMFEID5068,SID0020,MID0014,2025/09/25,production_consumption,-6,production_run,PRUN_SID0020_MID0014_009
SMFEID5069,SID0021,MID0001,2025/09/25,production_consumption,-30,production_run,PRUN_SID0021_MID0001_039
SMFEID5070,SID0021,MID0004,2025/09/25,production_consumption,-15,production_run,PRUN_SID0021_MID0004_039
SMFEID5071,SID0021,MID0018,2025/09/25,production_consumption,-1,production_run,PRUN_SID0021_MID0018_018
SMFEID5072,SID0004,MID0007,2025/09/26,production_consumption,-61,production_run,PRUN_SID0004_MID0007_039
SMFEID5073,SID0004,MID0020,2025/09/26,production_consumption,-33,production_run,PRUN_SID0004_MID0020_039
SMFEID5074,SID0006,MID0010,2025/09/26,external_receipt,172,order,OID0682
SMFEID5075,SID0006,MID0020,2025/09/26,production_consumption,-69,production_run,PRUN_SID0006_MID0020_039
SMFEID5076,SID0008,MID0022,2025/09/26,production_consumption,-24,production_run,PRUN_SID0008_MID0022_018
SMFEID5077,SID0011,MID0001,2025/09/26,production_consumption,-15,production_run,PRUN_SID0011_MID0001_039
SMFEID5078,SID0011,MID0007,2025/09/26,external_receipt,356,order,OID0671
SMFEID5079,SID0011,MID0020,2025/09/26,production_consumption,-139,production_run,PRUN_SID0011_MID0020_039
SMFEID5080,SID0013,MID0020,2025/09/26,production_consumption,-18,production_run,PRUN_SID0013_MID0020_039
SMFEID5081,SID0015,MID0025,2025/09/26,production_consumption,-61,production_run,PRUN_SID0015_MID0025_018
SMFEID5082,SID0017,MID0004,2025/09/26,production_consumption,-40,production_run,PRUN_SID0017_MID0004_018
SMFEID5083,SID0018,MID0021,2025/09/26,production_consumption,-16,production_run,PRUN_SID0018_MID0021_018
SMFEID5084,SID0019,MID0016,2025/09/26,production_consumption,-82,production_run,PRUN_SID0019_MID0016_039
SMFEID5085,SID0020,MID0014,2025/09/26,production_consumption,-98,production_run,PRUN_SID0020_MID0014_009
SMFEID5086,SID0020,MID0017,2025/09/26,external_receipt,255,order,OID0651
SMFEID5087,SID0020,MID0017,2025/09/26,production_consumption,-82,production_run,PRUN_SID0020_MID0017_018
SMFEID5088,SID0021,MID0001,2025/09/26,production_consumption,-5,production_run,PRUN_SID0021_MID0001_039
SMFEID5089,SID0021,MID0004,2025/09/26,production_consumption,-2,production_run,PRUN_SID0021_MID0004_039
SMFEID5090,SID0021,MID0018,2025/09/26,production_consumption,-40,production_run,PRUN_SID0021_MID0018_018
SMFEID5091,SID0007,MID0017,2025/09/28,external_receipt,398,order,OID0686
SMFEID5092,SID0013,MID0020,2025/09/28,external_receipt,364,order,OID0688
SMFEID5093,SID0017,MID0004,2025/09/28,external_receipt,162,order,OID0665
SMFEID5094,SID0018,MID0020,2025/09/28,external_receipt,1010,order,OID0669
SMFEID5095,SID0004,MID0020,2025/09/29,production_consumption,-20,production_run,PRUN_SID0004_MID0020_040
SMFEID5096,SID0006,MID0010,2025/09/29,production_consumption,-19,production_run,PRUN_SID0006_MID0010_040
SMFEID5097,SID0006,MID0020,2025/09/29,production_consumption,-87,production_run,PRUN_SID0006_MID0020_040
SMFEID5098,SID0007,MID0017,2025/09/29,production_consumption,-118,production_run,PRUN_SID0007_MID0017_040
SMFEID5099,SID0007,MID0020,2025/09/29,production_consumption,-28,production_run,PRUN_SID0007_MID0020_040
SMFEID5100,SID0008,MID0022,2025/09/29,production_consumption,-15,production_run,PRUN_SID0008_MID0022_018
SMFEID5101,SID0011,MID0001,2025/09/29,production_consumption,-2,production_run,PRUN_SID0011_MID0001_040
SMFEID5102,SID0011,MID0007,2025/09/29,production_consumption,-8,production_run,PRUN_SID0011_MID0007_040
SMFEID5103,SID0011,MID0020,2025/09/29,production_consumption,-132,production_run,PRUN_SID0011_MID0020_040
SMFEID5104,SID0013,MID0016,2025/09/29,production_consumption,-50,production_run,PRUN_SID0013_MID0016_040
SMFEID5105,SID0015,MID0007,2025/09/29,production_consumption,-145,production_run,PRUN_SID0015_MID0007_040
SMFEID5106,SID0015,MID0020,2025/09/29,production_consumption,-101,production_run,PRUN_SID0015_MID0020_040
SMFEID5107,SID0017,MID0004,2025/09/29,production_consumption,-61,production_run,PRUN_SID0017_MID0004_018
SMFEID5108,SID0018,MID0020,2025/09/29,production_consumption,-64,production_run,PRUN_SID0018_MID0020_040
SMFEID5109,SID0019,MID0010,2025/09/29,external_receipt,297,order,OID0675
SMFEID5110,SID0019,MID0010,2025/09/29,production_consumption,-36,production_run,PRUN_SID0019_MID0010_040
SMFEID5111,SID0019,MID0016,2025/09/29,production_consumption,-18,production_run,PRUN_SID0019_MID0016_040
SMFEID5112,SID0020,MID0003,2025/09/29,production_consumption,-62,production_run,PRUN_SID0020_MID0003_009
SMFEID5113,SID0020,MID0017,2025/09/29,production_consumption,-81,production_run,PRUN_SID0020_MID0017_018
SMFEID5114,SID0021,MID0001,2025/09/29,production_consumption,-11,production_run,PRUN_SID0021_MID0001_040
SMFEID5115,SID0021,MID0018,2025/09/29,production_consumption,-7,production_run,PRUN_SID0021_MID0018_018
SMFEID5116,SID0002,MID0025,2025/09/30,production_consumption,-3,production_run,PRUN_SID0002_MID0025_040
SMFEID5117,SID0004,MID0020,2025/09/30,production_consumption,-14,production_run,PRUN_SID0004_MID0020_040
SMFEID5118,SID0006,MID0010,2025/09/30,production_consumption,-45,production_run,PRUN_SID0006_MID0010_040
SMFEID5119,SID0006,MID0020,2025/09/30,production_consumption,-133,production_run,PRUN_SID0006_MID0020_040
SMFEID5120,SID0007,MID0017,2025/09/30,production_consumption,-25,production_run,PRUN_SID0007_MID0017_040
SMFEID5121,SID0007,MID0020,2025/09/30,production_consumption,-53,production_run,PRUN_SID0007_MID0020_040
SMFEID5122,SID0008,MID0022,2025/09/30,production_consumption,-5,production_run,PRUN_SID0008_MID0022_018
SMFEID5123,SID0008,MID0024,2025/09/30,external_receipt,91,order,OID0683
SMFEID5124,SID0011,MID0001,2025/09/30,production_consumption,-33,production_run,PRUN_SID0011_MID0001_040
SMFEID5125,SID0011,MID0007,2025/09/30,production_consumption,-40,production_run,PRUN_SID0011_MID0007_040
SMFEID5126,SID0011,MID0008,2025/09/30,production_consumption,-287,production_run,PRUN_SID0011_MID0008_040
SMFEID5127,SID0011,MID0020,2025/09/30,production_consumption,-68,production_run,PRUN_SID0011_MID0020_040
SMFEID5128,SID0013,MID0016,2025/09/30,production_consumption,-137,production_run,PRUN_SID0013_MID0016_040
SMFEID5129,SID0015,MID0007,2025/09/30,production_consumption,-61,production_run,PRUN_SID0015_MID0007_040
SMFEID5130,SID0015,MID0020,2025/09/30,production_consumption,-101,production_run,PRUN_SID0015_MID0020_040
SMFEID5131,SID0018,MID0007,2025/09/30,production_consumption,-70,production_run,PRUN_SID0018_MID0007_040
SMFEID5132,SID0018,MID0008,2025/09/30,external_receipt,146,order,OID0684
SMFEID5133,SID0018,MID0020,2025/09/30,production_consumption,-166,production_run,PRUN_SID0018_MID0020_040
SMFEID5134,SID0019,MID0010,2025/09/30,production_consumption,-50,production_run,PRUN_SID0019_MID0010_040
SMFEID5135,SID0019,MID0016,2025/09/30,production_consumption,-43,production_run,PRUN_SID0019_MID0016_040
SMFEID5136,SID0020,MID0003,2025/09/30,production_consumption,-12,production_run,PRUN_SID0020_MID0003_009
SMFEID5137,SID0021,MID0001,2025/09/30,production_consumption,-32,production_run,PRUN_SID0021_MID0001_040
SMFEID5138,SID0021,MID0004,2025/09/30,production_consumption,-35,production_run,PRUN_SID0021_MID0004_040
SMFEID5139,SID0002,MID0025,2025/10/01,production_consumption,-59,production_run,PRUN_SID0002_MID0025_040
SMFEID5140,SID0004,MID0020,2025/10/01,external_receipt,162,order,OID0703
SMFEID5141,SID0004,MID0020,2025/10/01,production_consumption,-21,production_run,PRUN_SID0004_MID0020_040
SMFEID5142,SID0006,MID0010,2025/10/01,production_consumption,-28,production_run,PRUN_SID0006_MID0010_040
SMFEID5143,SID0006,MID0020,2025/10/01,production_consumption,-52,production_run,PRUN_SID0006_MID0020_040
SMFEID5144,SID0007,MID0017,2025/10/01,production_consumption,-106,production_run,PRUN_SID0007_MID0017_040
SMFEID5145,SID0007,MID0020,2025/10/01,production_consumption,-47,production_run,PRUN_SID0007_MID0020_040
SMFEID5146,SID0008,MID0022,2025/10/01,external_receipt,41,order,OID0672
SMFEID5147,SID0008,MID0024,2025/10/01,external_receipt,91,order,OID0689
SMFEID5148,SID0011,MID0001,2025/10/01,production_consumption,-33,production_run,PRUN_SID0011_MID0001_040
SMFEID5149,SID0011,MID0007,2025/10/01,production_consumption,-9,production_run,PRUN_SID0011_MID0007_040
SMFEID5150,SID0011,MID0008,2025/10/01,external_receipt,922,order,OID0676
SMFEID5151,SID0011,MID0008,2025/10/01,production_consumption,-44,production_run,PRUN_SID0011_MID0008_040
SMFEID5152,SID0011,MID0020,2025/10/01,external_receipt,813,order,OID0698
SMFEID5153,SID0011,MID0020,2025/10/01,production_consumption,-157,production_run,PRUN_SID0011_MID0020_040
SMFEID5154,SID0011,MID0025,2025/10/01,production_consumption,-16,production_run,PRUN_SID0011_MID0025_040
SMFEID5155,SID0013,MID0016,2025/10/01,production_consumption,-23,production_run,PRUN_SID0013_MID0016_040
SMFEID5156,SID0015,MID0007,2025/10/01,production_consumption,-122,production_run,PRUN_SID0015_MID0007_040
SMFEID5157,SID0015,MID0020,2025/10/01,production_consumption,-50,production_run,PRUN_SID0015_MID0020_040
SMFEID5158,SID0018,MID0004,2025/10/01,production_consumption,-19,production_run,PRUN_SID0018_MID0004_040
SMFEID5159,SID0018,MID0007,2025/10/01,production_consumption,-4,production_run,PRUN_SID0018_MID0007_040
SMFEID5160,SID0018,MID0008,2025/10/01,production_consumption,-14,production_run,PRUN_SID0018_MID0008_019
SMFEID5161,SID0018,MID0020,2025/10/01,production_consumption,-24,production_run,PRUN_SID0018_MID0020_040
SMFEID5162,SID0019,MID0010,2025/10/01,production_consumption,-13,production_run,PRUN_SID0019_MID0010_040
SMFEID5163,SID0019,MID0015,2025/10/01,production_consumption,-10,production_run,PRUN_SID0019_MID0015_019
SMFEID5164,SID0019,MID0016,2025/10/01,production_consumption,-67,production_run,PRUN_SID0019_MID0016_040
SMFEID5165,SID0020,MID0011,2025/10/01,production_consumption,-20,production_run,PRUN_SID0020_MID0011_010
SMFEID5166,SID0021,MID0001,2025/10/01,production_consumption,-28,production_run,PRUN_SID0021_MID0001_040
SMFEID5167,SID0021,MID0004,2025/10/01,production_consumption,-68,production_run,PRUN_SID0021_MID0004_040
SMFEID5168,SID0002,MID0001,2025/10/02,production_consumption,-37,production_run,PRUN_SID0002_MID0001_040
SMFEID5169,SID0004,MID0007,2025/10/02,production_consumption,-104,production_run,PRUN_SID0004_MID0007_040
SMFEID5170,SID0004,MID0020,2025/10/02,production_consumption,-12,production_run,PRUN_SID0004_MID0020_040
SMFEID5171,SID0006,MID0010,2025/10/02,production_consumption,-24,production_run,PRUN_SID0006_MID0010_040
SMFEID5172,SID0006,MID0020,2025/10/02,production_consumption,-4,production_run,PRUN_SID0006_MID0020_040
SMFEID5173,SID0007,MID0017,2025/10/02,production_consumption,-118,production_run,PRUN_SID0007_MID0017_040
SMFEID5174,SID0007,MID0020,2025/10/02,production_consumption,-184,production_run,PRUN_SID0007_MID0020_040
SMFEID5175,SID0008,MID0022,2025/10/02,external_receipt,21,order,OID0673
SMFEID5176,SID0011,MID0001,2025/10/02,production_consumption,-6,production_run,PRUN_SID0011_MID0001_040
SMFEID5177,SID0011,MID0007,2025/10/02,production_consumption,-47,production_run,PRUN_SID0011_MID0007_040
SMFEID5178,SID0011,MID0020,2025/10/02,production_consumption,-93,production_run,PRUN_SID0011_MID0020_040
SMFEID5179,SID0011,MID0025,2025/10/02,production_consumption,-65,production_run,PRUN_SID0011_MID0025_040
SMFEID5180,SID0013,MID0016,2025/10/02,external_receipt,182,order,OID0690
SMFEID5181,SID0013,MID0017,2025/10/02,external_receipt,57,order,OID0687
SMFEID5182,SID0013,MID0020,2025/10/02,production_consumption,-34,production_run,PRUN_SID0013_MID0020_040
SMFEID5183,SID0015,MID0007,2025/10/02,production_consumption,-82,production_run,PRUN_SID0015_MID0007_040
SMFEID5184,SID0015,MID0020,2025/10/02,production_consumption,-98,production_run,PRUN_SID0015_MID0020_040
SMFEID5185,SID0018,MID0004,2025/10/02,production_consumption,-116,production_run,PRUN_SID0018_MID0004_040
SMFEID5186,SID0018,MID0007,2025/10/02,external_receipt,76,order,OID0691
SMFEID5187,SID0018,MID0007,2025/10/02,external_receipt,152,order,OID0692
SMFEID5188,SID0018,MID0007,2025/10/02,production_consumption,-31,production_run,PRUN_SID0018_MID0007_040
SMFEID5189,SID0018,MID0008,2025/10/02,production_consumption,-39,production_run,PRUN_SID0018_MID0008_019
SMFEID5190,SID0018,MID0020,2025/10/02,production_consumption,-66,production_run,PRUN_SID0018_MID0020_040
SMFEID5191,SID0019,MID0015,2025/10/02,external_receipt,91,order,OID0704
SMFEID5192,SID0019,MID0015,2025/10/02,production_consumption,-21,production_run,PRUN_SID0019_MID0015_019
SMFEID5193,SID0020,MID0011,2025/10/02,production_consumption,-18,production_run,PRUN_SID0020_MID0011_010
SMFEID5194,SID0020,MID0017,2025/10/02,production_consumption,-40,production_run,PRUN_SID0020_MID0017_019
SMFEID5195,SID0021,MID0001,2025/10/02,production_consumption,-37,production_run,PRUN_SID0021_MID0001_040
SMFEID5196,SID0021,MID0004,2025/10/02,production_consumption,-45,production_run,PRUN_SID0021_MID0004_040
SMFEID5197,SID0021,MID0005,2025/10/02,production_consumption,-7,production_run,PRUN_SID0021_MID0005_019
SMFEID5198,SID0002,MID0001,2025/10/03,external_receipt,223,order,OID0685
SMFEID5199,SID0002,MID0001,2025/10/03,production_consumption,-30,production_run,PRUN_SID0002_MID0001_040
SMFEID5200,SID0004,MID0007,2025/10/03,production_consumption,-54,production_run,PRUN_SID0004_MID0007_040
SMFEID5201,SID0004,MID0020,2025/10/03,production_consumption,-20,production_run,PRUN_SID0004_MID0020_040
SMFEID5202,SID0006,MID0020,2025/10/03,production_consumption,-7,production_run,PRUN_SID0006_MID0020_040
SMFEID5203,SID0007,MID0020,2025/10/03,external_receipt,946,order,OID0699
SMFEID5204,SID0007,MID0020,2025/10/03,production_consumption,-100,production_run,PRUN_SID0007_MID0020_040
SMFEID5205,SID0008,MID0012,2025/10/03,production_consumption,-2,production_run,PRUN_SID0008_MID0012_010
SMFEID5206,SID0011,MID0007,2025/10/03,production_consumption,-68,production_run,PRUN_SID0011_MID0007_040
SMFEID5207,SID0011,MID0020,2025/10/03,production_consumption,-151,production_run,PRUN_SID0011_MID0020_040
SMFEID5208,SID0013,MID0020,2025/10/03,production_consumption,-190,production_run,PRUN_SID0013_MID0020_040
SMFEID5209,SID0015,MID0020,2025/10/03,external_receipt,1879,order,OID0666
SMFEID5210,SID0015,MID0020,2025/10/03,production_consumption,-33,production_run,PRUN_SID0015_MID0020_040
SMFEID5211,SID0018,MID0004,2025/10/03,production_consumption,-157,production_run,PRUN_SID0018_MID0004_040
SMFEID5212,SID0018,MID0008,2025/10/03,production_consumption,-10,production_run,PRUN_SID0018_MID0008_019
SMFEID5213,SID0019,MID0015,2025/10/03,production_consumption,-52,production_run,PRUN_SID0019_MID0015_019
SMFEID5214,SID0020,MID0017,2025/10/03,production_consumption,-18,production_run,PRUN_SID0020_MID0017_019
SMFEID5215,SID0021,MID0001,2025/10/03,production_consumption,-22,production_run,PRUN_SID0021_MID0001_040
SMFEID5216,SID0021,MID0004,2025/10/03,external_receipt,177,order,OID0700
SMFEID5217,SID0021,MID0004,2025/10/03,production_consumption,-47,production_run,PRUN_SID0021_MID0004_040
SMFEID5218,SID0021,MID0005,2025/10/03,production_consumption,-37,production_run,PRUN_SID0021_MID0005_019
SMFEID5219,SID0020,MID0003,2025/10/05,external_receipt,73,order,OID0693
SMFEID5220,SID0021,MID0001,2025/10/05,external_receipt,594,order,OID0670
SMFEID5221,SID0002,MID0025,2025/10/06,external_receipt,182,order,OID0694
SMFEID5222,SID0002,MID0025,2025/10/06,production_consumption,-5,production_run,PRUN_SID0002_MID0025_041
SMFEID5223,SID0004,MID0007,2025/10/06,production_consumption,-25,production_run,PRUN_SID0004_MID0007_041
SMFEID5224,SID0004,MID0020,2025/10/06,production_consumption,-38,production_run,PRUN_SID0004_MID0020_041
SMFEID5225,SID0006,MID0010,2025/10/06,production_consumption,-9,production_run,PRUN_SID0006_MID0010_041
SMFEID5226,SID0007,MID0017,2025/10/06,production_consumption,-154,production_run,PRUN_SID0007_MID0017_041
SMFEID5227,SID0007,MID0020,2025/10/06,production_consumption,-199,production_run,PRUN_SID0007_MID0020_041
SMFEID5228,SID0008,MID0012,2025/10/06,production_consumption,-8,production_run,PRUN_SID0008_MID0012_010
SMFEID5229,SID0011,MID0001,2025/10/06,external_receipt,110,order,OID0711
SMFEID5230,SID0011,MID0001,2025/10/06,production_consumption,-9,production_run,PRUN_SID0011_MID0001_041
SMFEID5231,SID0011,MID0007,2025/10/06,production_consumption,-51,production_run,PRUN_SID0011_MID0007_041
SMFEID5232,SID0011,MID0008,2025/10/06,production_consumption,-232,production_run,PRUN_SID0011_MID0008_041
SMFEID5233,SID0011,MID0020,2025/10/06,production_consumption,-124,production_run,PRUN_SID0011_MID0020_041
SMFEID5234,SID0013,MID0016,2025/10/06,external_receipt,182,order,OID0695
SMFEID5235,SID0013,MID0016,2025/10/06,production_consumption,-31,production_run,PRUN_SID0013_MID0016_041
SMFEID5236,SID0013,MID0020,2025/10/06,production_consumption,-47,production_run,PRUN_SID0013_MID0020_041
SMFEID5237,SID0015,MID0007,2025/10/06,production_consumption,-35,production_run,PRUN_SID0015_MID0007_041
SMFEID5238,SID0017,MID0004,2025/10/06,production_consumption,-39,production_run,PRUN_SID0017_MID0004_019
SMFEID5239,SID0018,MID0002,2025/10/06,external_receipt,61,order,OID0677
SMFEID5240,SID0018,MID0004,2025/10/06,production_consumption,-21,production_run,PRUN_SID0018_MID0004_041
SMFEID5241,SID0018,MID0007,2025/10/06,production_consumption,-39,production_run,PRUN_SID0018_MID0007_041
SMFEID5242,SID0018,MID0008,2025/10/06,production_consumption,-42,production_run,PRUN_SID0018_MID0008_019
SMFEID5243,SID0019,MID0015,2025/10/06,production_consumption,-22,production_run,PRUN_SID0019_MID0015_019
SMFEID5244,SID0019,MID0016,2025/10/06,external_receipt,340,order,OID0678
SMFEID5245,SID0020,MID0003,2025/10/06,external_receipt,25,order,OID0696
SMFEID5246,SID0020,MID0017,2025/10/06,production_consumption,-39,production_run,PRUN_SID0020_MID0017_019
SMFEID5247,SID0021,MID0004,2025/10/06,production_consumption,-107,production_run,PRUN_SID0021_MID0004_041
SMFEID5248,SID0021,MID0005,2025/10/06,production_consumption,-5,production_run,PRUN_SID0021_MID0005_019
SMFEID5249,SID0021,MID0018,2025/10/06,external_receipt,61,order,OID0705
SMFEID5250,SID0002,MID0025,2025/10/07,production_consumption,-24,production_run,PRUN_SID0002_MID0025_041
SMFEID5251,SID0004,MID0007,2025/10/07,production_consumption,-10,production_run,PRUN_SID0004_MID0007_041
SMFEID5252,SID0004,MID0020,2025/10/07,production_consumption,-5,production_run,PRUN_SID0004_MID0020_041
SMFEID5253,SID0006,MID0010,2025/10/07,production_consumption,-10,production_run,PRUN_SID0006_MID0010_041
SMFEID5254,SID0007,MID0017,2025/10/07,production_consumption,-182,production_run,PRUN_SID0007_MID0017_041
SMFEID5255,SID0007,MID0020,2025/10/07,production_consumption,-112,production_run,PRUN_SID0007_MID0020_041
SMFEID5256,SID0008,MID0012,2025/10/07,production_consumption,-5,production_run,PRUN_SID0008_MID0012_010
SMFEID5257,SID0011,MID0001,2025/10/07,production_consumption,-7,production_run,PRUN_SID0011_MID0001_041
SMFEID5258,SID0011,MID0007,2025/10/07,production_consumption,-25,production_run,PRUN_SID0011_MID0007_041
SMFEID5259,SID0011,MID0008,2025/10/07,production_consumption,-30,production_run,PRUN_SID0011_MID0008_041
SMFEID5260,SID0011,MID0020,2025/10/07,production_consumption,-22,production_run,PRUN_SID0011_MID0020_041
SMFEID5261,SID0011,MID0025,2025/10/07,production_consumption,-22,production_run,PRUN_SID0011_MID0025_041
SMFEID5262,SID0013,MID0016,2025/10/07,production_consumption,-117,production_run,PRUN_SID0013_MID0016_041
SMFEID5263,SID0013,MID0020,2025/10/07,production_consumption,-78,production_run,PRUN_SID0013_MID0020_041
SMFEID5264,SID0015,MID0007,2025/10/07,production_consumption,-285,production_run,PRUN_SID0015_MID0007_041
SMFEID5265,SID0015,MID0020,2025/10/07,production_consumption,-32,production_run,PRUN_SID0015_MID0020_041
SMFEID5266,SID0017,MID0001,2025/10/07,production_consumption,-17,production_run,PRUN_SID0017_MID0001_019
SMFEID5267,SID0017,MID0004,2025/10/07,production_consumption,-29,production_run,PRUN_SID0017_MID0004_019
SMFEID5268,SID0017,MID0005,2025/10/07,production_consumption,-34,production_run,PRUN_SID0017_MID0005_010
SMFEID5269,SID0018,MID0004,2025/10/07,production_consumption,-49,production_run,PRUN_SID0018_MID0004_041
SMFEID5270,SID0018,MID0007,2025/10/07,production_consumption,-46,production_run,PRUN_SID0018_MID0007_041
SMFEID5271,SID0018,MID0008,2025/10/07,production_consumption,-5,production_run,PRUN_SID0018_MID0008_019
SMFEID5272,SID0019,MID0010,2025/10/07,production_consumption,-46,production_run,PRUN_SID0019_MID0010_041
SMFEID5273,SID0019,MID0016,2025/10/07,production_consumption,-40,production_run,PRUN_SID0019_MID0016_041
SMFEID5274,SID0020,MID0017,2025/10/07,production_consumption,-17,production_run,PRUN_SID0020_MID0017_019
SMFEID5275,SID0021,MID0001,2025/10/07,production_consumption,-42,production_run,PRUN_SID0021_MID0001_041
SMFEID5276,SID0021,MID0004,2025/10/07,production_consumption,-84,production_run,PRUN_SID0021_MID0004_041
SMFEID5277,SID0021,MID0005,2025/10/07,production_consumption,-77,production_run,PRUN_SID0021_MID0005_019
SMFEID5278,SID0002,MID0025,2025/10/08,production_consumption,-22,production_run,PRUN_SID0002_MID0025_041
SMFEID5279,SID0004,MID0007,2025/10/08,production_consumption,-31,production_run,PRUN_SID0004_MID0007_041
SMFEID5280,SID0004,MID0020,2025/10/08,external_receipt,162,order,OID0723
SMFEID5281,SID0004,MID0020,2025/10/08,production_consumption,-15,production_run,PRUN_SID0004_MID0020_041
SMFEID5282,SID0006,MID0010,2025/10/08,production_consumption,-14,production_run,PRUN_SID0006_MID0010_041
SMFEID5283,SID0006,MID0020,2025/10/08,production_consumption,-115,production_run,PRUN_SID0006_MID0020_041
SMFEID5284,SID0007,MID0017,2025/10/08,production_consumption,-65,production_run,PRUN_SID0007_MID0017_041
SMFEID5285,SID0007,MID0020,2025/10/08,production_consumption,-25,production_run,PRUN_SID0007_MID0020_041
SMFEID5286,SID0008,MID0012,2025/10/08,production_consumption,-10,production_run,PRUN_SID0008_MID0012_010
SMFEID5287,SID0011,MID0001,2025/10/08,production_consumption,-22,production_run,PRUN_SID0011_MID0001_041
SMFEID5288,SID0011,MID0007,2025/10/08,production_consumption,-55,production_run,PRUN_SID0011_MID0007_041
SMFEID5289,SID0011,MID0020,2025/10/08,production_consumption,-136,production_run,PRUN_SID0011_MID0020_041
SMFEID5290,SID0011,MID0025,2025/10/08,external_receipt,182,order,OID0720
SMFEID5291,SID0011,MID0025,2025/10/08,production_consumption,-28,production_run,PRUN_SID0011_MID0025_041
SMFEID5292,SID0013,MID0016,2025/10/08,production_consumption,-9,production_run,PRUN_SID0013_MID0016_041
SMFEID5293,SID0013,MID0020,2025/10/08,production_consumption,-71,production_run,PRUN_SID0013_MID0020_041
SMFEID5294,SID0015,MID0007,2025/10/08,production_consumption,-110,production_run,PRUN_SID0015_MID0007_041
SMFEID5295,SID0015,MID0020,2025/10/08,production_consumption,-195,production_run,PRUN_SID0015_MID0020_041
SMFEID5296,SID0017,MID0001,2025/10/08,production_consumption,-50,production_run,PRUN_SID0017_MID0001_019
