Order_ID,Material_ID,Supplier_ID,Theoretical_Capacity,Purchase_Quantity,Material_Unit_Price,Order_Create_Date,Order_Delivery_Date,Promised_Delivery_Date,Defective_Quantity,Incoming_Total_Qty,Is_Qualified_Supplier,Is_Returned,Is_Delayed,Delayed_Delivery_Cost
OID0728,MID0009,SID0001,1105,800,6.05,2025/09/25,2025/10/02,2025/10/05,23,800,0,0,0,0
OID0729,MID0008,SID0007,809,638,106.53,2025/09/25,2025/10/04,2025/10/02,1,638,1,0,1,74.57
OID0730,MID0023,SID0021,305,207,312.55,2025/09/26,2025/10/06,2025/10/08,0,207,1,0,0,0
OID0731,MID0015,SID0014,660,511,42.91,2025/09/26,2025/10/04,2025/10/04,25,511,1,0,0,0
OID0732,MID0003,SID0003,1250,441,62.12,2025/09/26,2025/10/01,2025/10/03,2,441,1,0,0,0
OID0733,MID0011,SID0010,898,835,29.93,2025/09/26,2025/10/07,2025/10/05,0,835,1,0,1,20.95
OID0734,MID0011,SID0010,883,557,29.93,2025/09/26,2025/10/07,2025/10/05,3,557,0,0,1,20.95
OID0735,MID0008,SID0007,895,499,106.53,2025/09/27,2025/10/08,2025/10/10,2,499,1,0,0,0
OID0736,MID0012,SID0011,796,355,221.24,2025/09/27,2025/10/03,2025/10/04,3,355,0,0,0,0
OID0737,MID0023,SID0021,305,152,312.55,2025/09/27,2025/09/30,2025/10/04,0,152,0,0,0,0
OID0738,MID0010,SID0009,1053,492,28.19,2025/09/27,2025/10/08,2025/10/07,3,492,1,0,1,9.87
OID0739,MID0002,SID0002,1357,607,13,2025/09/28,2025/10/05,2025/10/06,37,0,1,1,0,0
OID0740,MID0013,SID0012,764,280,5,2025/09/28,2025/10/09,2025/10/06,0,280,1,0,1,5.25
OID0741,MID0012,SID0011,683,305,221.24,2025/09/28,2025/10/08,2025/10/07,2,305,1,0,1,77.43
OID0742,MID0003,SID0003,1237,817,62.12,2025/09/28,2025/10/01,2025/10/06,7,817,1,0,0,0
OID0743,MID0003,SID0003,1253,851,62.12,2025/09/29,2025/10/14,2025/10/13,2,851,1,0,1,21.74
OID0744,MID0007,SID0006,855,805,15.11,2025/09/29,2025/10/07,2025/10/06,3,805,1,0,1,5.29
OID0745,MID0016,SID0015,674,299,128.17,2025/09/29,2025/10/14,2025/10/10,0,299,1,0,1,179.44
OID0746,MID0011,SID0010,994,579,29.93,2025/09/29,2025/10/08,2025/10/06,5,579,1,0,1,20.95
OID0747,MID0005,SID0005,893,789,35.8,2025/09/30,2025/10/10,2025/10/09,6,789,1,0,1,12.53
OID0748,MID0001,SID0001,1153,405,239.42,2025/09/30,2025/10/13,2025/10/12,0,405,1,0,1,83.8
OID0749,MID0012,SID0011,716,289,221.24,2025/09/30,2025/10/04,2025/10/08,2,289,1,0,0,0
OID0750,MID0023,SID0021,352,217,312.55,2025/09/30,2025/10/06,2025/10/10,0,217,1,0,0,0
OID0751,MID0016,SID0015,639,240,128.17,2025/10/01,2025/10/14,2025/10/13,1,240,0,0,1,44.86
OID0752,MID0020,SID0018,507,240,86.26,2025/10/01,2025/10/10,2025/10/13,0,240,1,0,0,0
OID0753,MID0012,SID0011,725,336,221.24,2025/10/01,2025/10/09,2025/10/15,0,336,1,0,0,0
OID0754,MID0005,SID0005,876,627,35.8,2025/10/01,2025/10/06,2025/10/09,4,627,1,0,0,0
OID0755,MID0003,SID0003,1235,480,62.12,2025/10/02,2025/10/13,2025/10/09,1,480,0,0,1,86.97
OID0756,MID0003,SID0003,1121,586,62.12,2025/10/02,2025/10/11,2025/10/16,24,586,1,0,0,0
OID0757,MID0012,SID0011,715,441,221.24,2025/10/02,2025/10/17,2025/10/16,2,441,1,0,1,77.43
OID0758,MID0025,SID0021,328,196,30.62,2025/10/02,2025/10/06,2025/10/10,1,196,1,0,0,0
OID0759,MID0003,SID0003,1207,795,62.12,2025/10/03,2025/10/15,2025/10/12,6,795,1,0,1,65.23
OID0760,MID0010,SID0009,1135,972,28.19,2025/10/03,2025/10/15,2025/10/17,4,972,1,0,0,0
OID0761,MID0003,SID0003,1123,555,62.12,2025/10/03,2025/10/20,2025/10/16,2,555,1,0,1,86.97
OID0762,MID0012,SID0011,764,547,221.24,2025/10/03,2025/10/05,2025/10/10,4,547,1,0,0,0
OID0763,MID0012,SID0011,684,518,221.24,2025/10/04,2025/10/14,2025/10/12,4,518,1,0,1,154.87
OID0764,MID0003,SID0003,1257,479,62.12,2025/10/04,2025/10/16,2025/10/14,4,479,1,0,1,43.48
OID0765,MID0008,SID0007,814,668,106.53,2025/10/04,2025/10/16,2025/10/16,0,668,1,0,0,0
OID0766,MID0003,SID0003,1272,744,62.12,2025/10/04,2025/10/12,2025/10/12,2,744,1,0,0,0
OID0767,MID0020,SID0018,497,267,86.26,2025/10/05,2025/10/18,2025/10/17,2,267,1,0,1,30.19
OID0768,MID0019,SID0021,304,242,6.13,2025/10/05,2025/10/15,2025/10/19,1,242,1,0,0,0
OID0769,MID0005,SID0005,807,321,35.8,2025/10/05,2025/10/19,2025/10/15,2,321,1,0,1,50.12
OID0770,MID0007,SID0006,923,728,15.11,2025/10/05,2025/10/08,2025/10/14,5,728,1,0,0,0
OID0771,MID0005,SID0005,930,792,35.8,2025/10/05,2025/10/17,2025/10/16,0,792,1,0,1,12.53
OID0772,MID0014,SID0013,827,534,6,2025/10/06,2025/10/16,2025/10/15,3,534,1,0,1,2.1
OID0773,MID0023,SID0021,314,269,312.55,2025/10/06,2025/10/09,2025/10/15,2,269,0,0,0,0
OID0774,MID0020,SID0018,539,364,86.26,2025/10/06,2025/10/23,2025/10/19,3,364,0,0,1,120.76
OID0775,MID0010,SID0009,1149,851,28.19,2025/10/06,2025/10/15,2025/10/19,6,851,1,0,0,0
OID0776,MID0020,SID0018,506,191,86.26,2025/10/07,2025/10/11,2025/10/16,0,191,1,0,0,0
OID0777,MID0003,SID0003,1208,597,62.12,2025/10/07,2025/10/15,2025/10/21,24,597,1,0,0,0
OID0778,MID0005,SID0005,915,402,35.8,2025/10/07,2025/10/16,2025/10/16,3,402,1,0,0,0
OID0779,MID0020,SID0018,488,219,86.26,2025/10/07,2025/10/16,2025/10/19,0,219,1,0,0,0
OID0780,MID0001,SID0001,1090,450,239.42,2025/10/08,2025/10/18,2025/10/15,0,450,1,0,1,251.39
OID0781,MID0020,SID0018,481,306,86.26,2025/10/08,2025/10/12,2025/10/15,0,306,1,0,0,0
OID0782,MID0010,SID0009,1041,974,28.19,2025/10/08,2025/10/19,2025/10/16,8,974,1,0,1,29.6
OID0783,MID0001,SID0001,1113,915,239.42,2025/10/08,2025/10/24,2025/10/20,7,915,0,0,1,335.19
OID0784,MID0005,SID0005,807,316,35.8,2025/10/09,2025/10/19,2025/10/16,1,316,1,0,1,37.59
OID0785,MID0018,SID0017,589,325,4,2025/10/09,2025/10/17,2025/10/19,0,325,1,0,0,0
OID0786,MID0015,SID0014,732,273,42.91,2025/10/09,2025/10/13,2025/10/16,2,273,1,0,0,0
OID0787,MID0016,SID0015,658,241,128.17,2025/10/09,2025/10/16,2025/10/16,0,241,1,0,0,0
OID0788,MID0023,SID0021,314,247,312.55,2025/10/10,2025/10/23,2025/10/19,2,247,0,0,1,437.57
OID0789,MID0003,SID0003,1269,1000,62.12,2025/10/10,2025/10/25,2025/10/22,9,1000,1,0,1,65.23
OID0790,MID0001,SID0001,1139,406,239.42,2025/10/10,2025/10/17,2025/10/18,2,406,0,0,0,0
OID0791,MID0013,SID0012,777,588,5,2025/10/10,2025/10/28,2025/10/24,1,588,0,0,1,7.0
OID0792,MID0023,SID0021,318,252,312.55,2025/10/11,2025/10/19,2025/10/25,0,252,1,0,0,0
OID0793,MID0009,SID0001,1002,437,6.05,2025/10/11,2025/10/20,2025/10/24,0,437,1,0,0,0
OID0794,MID0016,SID0015,672,273,128.17,2025/10/11,2025/10/13,2025/10/19,2,273,0,0,0,0
OID0795,MID0025,SID0021,317,203,30.62,2025/10/11,2025/10/13,2025/10/18,0,203,1,0,0,0
OID0796,MID0011,SID0010,1015,700,29.93,2025/10/12,2025/10/21,2025/10/25,3,700,0,0,0,0
OID0797,MID0016,SID0015,594,393,128.17,2025/10/12,2025/10/16,2025/10/22,2,393,0,0,0,0
OID0798,MID0010,SID0009,1163,832,28.19,2025/10/12,2025/10/18,2025/10/23,5,832,1,0,0,0
OID0799,MID0005,SID0005,931,488,35.8,2025/10/12,2025/10/22,2025/10/20,1,488,0,0,1,25.06
OID0800,MID0015,SID0014,639,275,42.91,2025/10/13,2025/10/26,2025/10/22,1,275,1,0,1,60.07
OID0801,MID0011,SID0010,894,445,29.93,2025/10/13,2025/10/21,2025/10/24,4,445,0,0,0,0
OID0802,MID0012,SID0011,700,313,221.24,2025/10/13,2025/10/23,2025/10/21,2,313,1,0,1,154.87
OID0803,MID0025,SID0021,308,259,30.62,2025/10/13,2025/10/17,2025/10/21,2,259,1,0,0,0
OID0804,MID0015,SID0014,728,419,42.91,2025/10/14,2025/10/29,2025/10/25,2,419,1,0,1,60.07
OID0805,MID0020,SID0018,481,374,86.26,2025/10/14,2025/10/23,2025/10/28,2,374,0,0,0,0
OID0806,MID0007,SID0006,945,749,15.11,2025/10/14,2025/10/22,2025/10/27,4,749,1,0,0,0
OID0807,MID0011,SID0010,947,504,29.93,2025/10/14,2025/10/19,2025/10/22,0,504,0,0,0,0
OID0808,MID0003,SID0003,1157,515,62.12,2025/10/15,2025/10/18,2025/10/22,42,0,1,1,0,0
OID0809,MID0025,SID0021,321,204,30.62,2025/10/15,2025/10/22,2025/10/28,0,204,1,0,0,0
OID0810,MID0011,SID0010,888,631,29.93,2025/10/15,2025/10/20,2025/10/23,3,631,0,0,0,0
OID0811,MID0003,SID0003,1172,992,62.12,2025/10/15,2025/10/27,2025/10/28,2,992,0,0,0,0
OID0812,MID0023,SID0021,345,154,312.55,2025/10/15,2025/10/30,2025/10/26,1,154,1,0,1,437.57
OID0813,MID0020,SID0018,524,366,86.26,2025/10/16,2025/10/19,2025/10/23,0,366,1,0,0,0
OID0814,MID0010,SID0009,1112,718,28.19,2025/10/16,2025/10/29,2025/10/26,1,718,1,0,1,29.6
OID0815,MID0023,SID0021,331,160,312.55,2025/10/16,2025/10/28,2025/10/26,0,160,1,0,1,218.78
OID0816,MID0023,SID0021,332,229,312.55,2025/10/16,2025/10/28,2025/10/28,0,229,1,0,0,0
OID0817,MID0025,SID0021,337,150,30.62,2025/10/17,2025/10/24,2025/10/24,1,150,0,0,0,0
OID0818,MID0003,SID0003,1175,540,62.12,2025/10/17,2025/10/29,2025/10/29,1,540,1,0,0,0
OID0819,MID0016,SID0015,652,263,128.17,2025/10/17,2025/11/02,2025/10/30,2,263,1,0,1,134.58
OID0820,MID0005,SID0005,900,735,35.8,2025/10/17,2025/10/18,2025/10/24,3,735,1,0,0,0
OID0821,MID0010,SID0009,995,449,28.19,2025/10/18,2025/10/22,2025/10/25,0,449,0,0,0,0
OID0822,MID0008,SID0007,917,667,106.53,2025/10/18,2025/10/20,2025/10/26,6,667,1,0,0,0
OID0823,MID0010,SID0009,1102,503,28.19,2025/10/18,2025/10/29,2025/10/27,2,503,1,0,1,19.73
OID0824,MID0010,SID0009,1045,486,28.19,2025/10/18,2025/10/23,2025/10/28,1,486,1,0,0,0
OID0825,MID0001,SID0001,1160,741,239.42,2025/10/19,2025/10/31,2025/11/02,25,741,1,0,0,0
OID0826,MID0015,SID0014,690,350,42.91,2025/10/19,2025/10/24,2025/10/28,3,350,1,0,0,0
OID0827,MID0023,SID0021,304,190,312.55,2025/10/19,2025/10/31,2025/10/29,0,190,0,0,1,218.78
OID0828,MID0003,SID0003,1131,739,62.12,2025/10/19,2025/10/25,2025/10/31,3,739,1,0,0,0
OID0829,MID0010,SID0009,1108,733,28.19,2025/10/20,2025/10/25,2025/10/28,5,733,0,0,0,0
OID0830,MID0016,SID0015,594,308,128.17,2025/10/20,2025/10/21,2025/10/27,13,308,1,0,0,0
OID0831,MID0011,SID0010,906,346,29.93,2025/10/20,2025/10/25,2025/10/27,2,346,1,0,0,0
OID0832,MID0009,SID0001,1132,515,6.05,2025/10/20,2025/10/29,2025/11/01,1,515,0,0,0,0
OID0833,MID0015,SID0014,710,280,42.91,2025/10/21,2025/10/31,2025/10/29,1,280,1,0,1,30.04
OID0834,MID0012,SID0011,778,595,221.24,2025/10/21,2025/11/03,2025/10/30,1,595,1,0,1,309.74
OID0835,MID0003,SID0003,1105,492,62.12,2025/10/21,2025/10/30,2025/10/30,1,492,1,0,0,0
OID0836,MID0003,SID0003,1189,702,62.12,2025/10/21,2025/10/29,2025/11/01,3,702,1,0,0,0
OID0837,MID0011,SID0010,887,378,29.93,2025/10/22,2025/10/30,2025/10/30,2,378,1,0,0,0
OID0838,MID0023,SID0021,339,199,312.55,2025/10/22,2025/11/04,2025/11/05,0,199,1,0,0,0
OID0839,MID0005,SID0005,817,316,35.8,2025/10/22,2025/11/01,2025/10/31,2,316,1,0,1,12.53
OID0840,MID0010,SID0009,1012,379,28.19,2025/10/22,2025/10/26,2025/10/31,10,379,1,0,0,0
OID0841,MID0012,SID0011,687,322,221.24,2025/10/23,2025/11/09,2025/11/06,2,322,1,0,1,232.3
OID0842,MID0007,SID0006,886,347,15.11,2025/10/23,2025/11/09,2025/11/05,1,347,1,0,1,21.15
OID0843,MID0016,SID0015,626,251,128.17,2025/10/23,2025/10/24,2025/10/30,1,251,0,0,0,0
OID0844,MID0016,SID0015,662,503,128.17,2025/10/23,2025/11/05,2025/11/06,4,503,0,0,0,0
OID0845,MID0016,SID0015,656,504,128.17,2025/10/24,2025/11/02,2025/11/06,3,504,1,0,0,0
OID0846,MID0020,SID0018,472,195,86.26,2025/10/24,2025/10/25,2025/10/31,0,195,1,0,0,0
OID0847,MID0001,SID0001,1061,741,239.42,2025/10/24,2025/11/08,2025/11/07,0,741,1,0,1,83.8
OID0848,MID0020,SID0018,502,465,86.26,2025/10/24,2025/11/04,2025/11/07,10,465,1,0,0,0
OID0849,MID0025,SID0021,336,209,30.62,2025/10/24,2025/10/30,2025/11/03,0,209,1,0,0,0
OID0850,MID0015,SID0014,702,634,42.91,2025/10/25,2025/11/08,2025/11/05,0,634,1,0,1,45.06
OID0851,MID0023,SID0021,309,222,312.55,2025/10/25,2025/11/06,2025/11/08,1,222,1,0,0,0
OID0852,MID0008,SID0007,868,576,106.53,2025/10/25,2025/11/08,2025/11/07,3,576,1,0,1,37.29
OID0853,MID0015,SID0014,683,372,42.91,2025/10/25,2025/11/03,2025/11/05,0,372,1,0,0,0
OID0854,MID0008,SID0007,853,454,106.53,2025/10/26,2025/11/08,2025/11/04,4,454,1,0,1,149.14
OID0855,MID0015,SID0014,639,339,42.91,2025/10/26,2025/11/06,2025/11/09,2,339,1,0,0,0
OID0856,MID0010,SID0009,1110,973,28.19,2025/10/26,2025/11/06,2025/11/06,3,973,1,0,0,0
OID0857,MID0012,SID0011,702,249,221.24,2025/10/26,2025/11/06,2025/11/05,1,249,0,0,1,77.43
OID0858,MID0021,SID0019,396,282,12,2025/10/27,2025/11/02,2025/11/04,0,282,1,0,0,0
OID0859,MID0023,SID0021,330,254,312.55,2025/10/27,2025/11/05,2025/11/09,1,254,1,0,0,0
OID0860,MID0015,SID0014,652,385,42.91,2025/10/27,2025/10/30,2025/11/05,0,385,1,0,0,0
OID0861,MID0008,SID0007,820,503,106.53,2025/10/27,2025/11/06,2025/11/09,4,503,0,0,0,0
OID0862,MID0007,SID0006,978,359,15.11,2025/10/28,2025/11/10,2025/11/09,1,359,1,0,1,5.29
OID0863,MID0007,SID0006,961,680,15.11,2025/10/28,2025/11/02,2025/11/05,2,680,1,0,0,0
OID0864,MID0001,SID0001,1058,520,239.42,2025/10/28,2025/11/12,2025/11/11,4,520,1,0,1,83.8
OID0865,MID0015,SID0014,689,251,42.91,2025/10/28,2025/11/11,2025/11/11,2,251,1,0,0,0
OID0866,MID0007,SID0006,938,397,15.11,2025/10/29,2025/11/01,2025/11/06,3,397,1,0,0,0
OID0867,MID0011,SID0010,968,340,29.93,2025/10/29,2025/10/31,2025/11/05,0,340,1,0,0,0
OID0868,MID0020,SID0018,525,348,86.26,2025/10/29,2025/11/15,2025/11/12,0,348,1,0,1,90.57
OID0869,MID0010,SID0009,1038,547,28.19,2025/10/29,2025/11/15,2025/11/11,3,547,1,0,1,39.47
OID0870,MID0022,SID0020,538,307,1,2025/10/30,2025/11/09,2025/11/07,0,307,0,0,1,0.7
OID0871,MID0020,SID0018,495,327,86.26,2025/10/30,2025/11/10,2025/11/10,2,327,1,0,0,0
OID0872,MID0011,SID0010,917,349,29.93,2025/10/30,2025/11/06,2025/11/12,2,349,1,0,0,0
OID0873,MID0005,SID0005,925,545,35.8,2025/10/30,2025/11/06,2025/11/09,1,545,0,0,0,0
OID0874,MID0003,SID0003,1179,998,62.12,2025/10/31,2025/11/04,2025/11/09,5,998,0,0,0,0
OID0875,MID0016,SID0015,633,446,128.17,2025/10/31,2025/11/03,2025/11/09,0,446,0,0,0,0
OID0876,MID0015,SID0014,693,259,42.91,2025/10/31,2025/11/10,2025/11/09,0,259,1,0,1,15.02
OID0877,MID0001,SID0001,1058,431,239.42,2025/10/31,2025/11/08,2025/11/13,3,431,1,0,0,0
OID0878,MID0008,SID0007,925,676,106.53,2025/11/01,2025/11/14,2025/11/10,5,676,1,0,1,149.14
OID0879,MID0016,SID0015,636,311,128.17,2025/11/01,2025/11/14,2025/11/12,2,311,0,0,1,89.72
OID0880,MID0005,SID0005,934,423,35.8,2025/11/01,2025/11/04,2025/11/08,0,423,0,0,0,0
OID0881,MID0023,SID0021,336,220,312.55,2025/11/01,2025/11/04,2025/11/10,0,220,1,0,0,0
OID0882,MID0010,SID0009,1084,536,28.19,2025/11/02,2025/11/15,2025/11/12,3,536,1,0,1,29.6
OID0883,MID0015,SID0014,713,325,42.91,2025/11/02,2025/11/18,2025/11/14,2,325,1,0,1,60.07
OID0884,MID0008,SID0007,830,361,106.53,2025/11/02,2025/11/12,2025/11/15,0,361,0,0,0,0
OID0885,MID0008,SID0007,937,450,106.53,2025/11/02,2025/11/06,2025/11/10,2,450,0,0,0,0
OID0886,MID0003,SID0003,1171,467,62.12,2025/11/02,2025/11/13,2025/11/14,0,467,0,0,0,0
OID0887,MID0004,SID0004,1399,890,2,2025/11/03,2025/11/13,2025/11/15,7,890,1,0,0,0
OID0888,MID0016,SID0015,594,341,128.17,2025/11/03,2025/11/12,2025/11/16,0,341,1,0,0,0
OID0889,MID0005,SID0005,823,440,35.8,2025/11/03,2025/11/18,2025/11/15,2,440,1,0,1,37.59
OID0890,MID0011,SID0010,914,339,29.93,2025/11/03,2025/11/08,2025/11/12,1,339,1,0,0,0
OID0891,MID0004,SID0004,1461,648,2,2025/11/04,2025/11/14,2025/11/15,13,648,1,0,0,0
OID0892,MID0008,SID0007,807,440,106.53,2025/11/04,2025/11/10,2025/11/13,1,440,1,0,0,0
OID0893,MID0011,SID0010,992,639,29.93,2025/11/04,2025/11/18,2025/11/18,0,639,1,0,0,0
OID0894,MID0010,SID0009,1130,553,28.19,2025/11/04,2025/11/19,2025/11/16,4,553,1,0,1,29.6
OID0895,MID0025,SID0021,316,248,30.62,2025/11/05,2025/11/14,2025/11/14,0,248,1,0,0,0
OID0896,MID0005,SID0005,897,714,35.8,2025/11/05,2025/11/17,2025/11/19,6,714,1,0,0,0
OID0897,MID0011,SID0010,882,654,29.93,2025/11/05,2025/11/07,2025/11/12,2,654,1,0,0,0
OID0898,MID0001,SID0001,1156,762,239.42,2025/11/05,2025/11/10,2025/11/16,1,762,1,0,0,0
OID0899,MID0023,SID0021,347,195,312.55,2025/11/06,2025/11/17,2025/11/13,1,195,1,0,1,437.57
OID0900,MID0016,SID0015,583,210,128.17,2025/11/06,2025/11/16,2025/11/18,1,210,1,0,0,0
OID0901,MID0005,SID0005,817,479,35.8,2025/11/06,2025/11/09,2025/11/13,3,479,1,0,0,0
OID0902,MID0008,SID0007,921,854,106.53,2025/11/06,2025/11/15,2025/11/18,1,854,0,0,0,0
OID0903,MID0023,SID0021,346,322,312.55,2025/11/07,2025/11/16,2025/11/17,0,322,1,0,0,0
OID0904,MID0010,SID0009,1076,479,28.19,2025/11/07,2025/11/13,2025/11/19,2,479,1,0,0,0
OID0905,MID0008,SID0007,849,356,106.53,2025/11/07,2025/11/08,2025/11/14,3,356,1,0,0,0
OID0906,MID0003,SID0003,1269,1000,62.12,2025/11/07,2025/11/13,2025/11/16,50,1000,1,0,0,0
OID0907,MID0008,SID0007,904,598,106.53,2025/11/08,2025/11/15,2025/11/19,5,598,1,0,0,0
OID0908,MID0009,SID0001,1118,696,6.05,2025/11/08,2025/11/14,2025/11/15,2,696,0,0,0,0
OID0909,MID0023,SID0021,315,129,312.55,2025/11/08,2025/11/17,2025/11/17,0,129,0,0,0,0
OID0910,MID0025,SID0021,321,134,30.62,2025/11/08,2025/11/17,2025/11/16,0,134,1,0,1,10.72
OID0911,MID0008,SID0007,817,641,106.53,2025/11/09,2025/11/18,2025/11/22,2,641,1,0,0,0
OID0912,MID0007,SID0006,973,519,15.11,2025/11/09,2025/11/21,2025/11/19,1,519,0,0,1,10.58
OID0913,MID0007,SID0006,881,550,15.11,2025/11/09,2025/11/23,2025/11/21,1,550,1,0,1,10.58
OID0914,MID0005,SID0005,829,751,35.8,2025/11/09,2025/11/20,2025/11/23,3,751,1,0,0,0
OID0915,MID0001,SID0001,1014,439,239.42,2025/11/10,2025/11/23,2025/11/24,1,439,1,0,0,0
OID0916,MID0001,SID0001,1008,876,239.42,2025/11/10,2025/11/24,2025/11/21,4,876,1,0,1,251.39
OID0917,MID0016,SID0015,590,317,128.17,2025/11/10,2025/11/27,2025/11/23,1,317,1,0,1,179.44
OID0918,MID0007,SID0006,963,797,15.11,2025/11/10,2025/11/24,2025/11/24,4,797,1,0,0,0
OID0919,MID0012,SID0011,797,441,221.24,2025/11/11,2025/11/14,2025/11/18,3,441,0,0,0,0
OID0920,MID0008,SID0007,804,289,106.53,2025/11/11,2025/11/24,2025/11/24,0,289,1,0,0,0
OID0921,MID0011,SID0010,946,668,29.93,2025/11/11,2025/11/17,2025/11/22,5,668,1,0,0,0
OID0922,MID0021,SID0019,420,154,12,2025/11/11,2025/11/14,2025/11/19,1,154,1,0,0,0
OID0923,MID0015,SID0014,735,367,42.91,2025/11/12,2025/11/22,2025/11/19,0,367,0,0,1,45.06
OID0924,MID0016,SID0015,634,327,128.17,2025/11/12,2025/11/25,2025/11/21,0,327,1,0,1,179.44
OID0925,MID0003,SID0003,1155,802,62.12,2025/11/12,2025/11/24,2025/11/25,5,802,1,0,0,0
OID0926,MID0005,SID0005,833,653,35.8,2025/11/12,2025/11/17,2025/11/23,3,653,1,0,0,0
OID0927,MID0016,SID0015,622,436,128.17,2025/11/12,2025/11/21,2025/11/20,3,436,1,0,1,44.86
OID0928,MID0020,SID0018,532,193,86.26,2025/11/13,2025/11/26,2025/11/26,1,193,0,0,0,0
OID0929,MID0009,SID0001,1088,770,6.05,2025/11/13,2025/11/25,2025/11/27,0,770,1,0,0,0
OID0930,MID0003,SID0003,1286,547,62.12,2025/11/13,2025/11/22,2025/11/27,1,547,0,0,0,0
OID0931,MID0008,SID0007,854,662,106.53,2025/11/13,2025/11/23,2025/11/20,2,662,0,0,1,111.86
OID0932,MID0010,SID0009,1026,673,28.19,2025/11/14,2025/11/23,2025/11/24,2,673,1,0,0,0
OID0933,MID0012,SID0011,705,327,221.24,2025/11/14,2025/11/19,2025/11/23,1,327,1,0,0,0
OID0934,MID0008,SID0007,834,662,106.53,2025/11/14,2025/11/21,2025/11/22,0,662,1,0,0,0
OID0935,MID0012,SID0011,689,312,221.24,2025/11/14,2025/11/20,2025/11/24,0,312,1,0,0,0
OID0936,MID0008,SID0007,824,339,106.53,2025/11/15,2025/11/23,2025/11/29,3,339,0,0,0,0
OID0937,MID0010,SID0009,1036,591,28.19,2025/11/15,2025/11/23,2025/11/24,4,591,1,0,0,0
OID0938,MID0015,SID0014,656,240,42.91,2025/11/15,2025/11/23,2025/11/29,0,240,1,0,0,0
OID0939,MID0023,SID0021,312,113,312.55,2025/11/15,2025/11/27,2025/11/25,0,113,1,0,1,218.78
OID0940,MID0005,SID0005,914,612,35.8,2025/11/16,2025/11/26,2025/11/29,2,612,0,0,0,0
OID0941,MID0010,SID0009,1112,583,28.19,2025/11/16,2025/11/25,2025/11/30,5,583,1,0,0,0
OID0942,MID0011,SID0010,897,426,29.93,2025/11/16,2025/11/30,2025/11/30,0,426,1,0,0,0
OID0943,MID0023,SID0021,336,291,312.55,2025/11/16,2025/11/23,2025/11/27,1,291,1,0,0,0
OID0944,MID0025,SID0021,348,174,30.62,2025/11/17,2025/11/25,2025/11/30,19,0,1,1,0,0
OID0945,MID0020,SID0018,525,325,86.26,2025/11/17,2025/11/26,2025/11/28,12,325,1,0,0,0
OID0946,MID0008,SID0007,817,424,106.53,2025/11/17,2025/11/29,2025/12/01,0,424,1,0,0,0
OID0947,MID0016,SID0015,610,387,128.17,2025/11/17,2025/11/26,2025/12/01,2,387,1,0,0,0
OID0948,MID0023,SID0021,341,204,312.55,2025/11/18,2025/11/29,2025/12/01,0,204,1,0,0,0
OID0949,MID0003,SID0003,1262,536,62.12,2025/11/18,2025/12/01,2025/11/30,4,536,1,0,1,21.74
OID0950,MID0015,SID0014,711,504,42.91,2025/11/18,2025/11/26,2025/11/29,2,504,1,0,0,0
OID0951,MID0025,SID0021,316,114,30.62,2025/11/18,2025/11/29,2025/11/26,1,114,0,0,1,32.15
OID0952,MID0011,SID0010,1015,386,29.93,2025/11/19,2025/11/28,2025/11/27,1,386,1,0,1,10.48
OID0953,MID0015,SID0014,722,565,42.91,2025/11/19,2025/12/04,2025/11/30,4,565,1,0,1,60.07
OID0954,MID0005,SID0005,835,654,35.8,2025/11/19,2025/12/02,2025/11/30,5,654,1,0,1,25.06
OID0955,MID0012,SID0011,723,346,221.24,2025/11/19,2025/11/28,2025/11/29,0,346,0,0,0,0
OID0956,MID0011,SID0010,942,621,29.93,2025/11/20,2025/12/04,2025/12/03,3,621,1,0,1,10.48
OID0957,MID0015,SID0014,668,363,42.91,2025/11/20,2025/12/05,2025/12/02,1,363,1,0,1,45.06
OID0958,MID0003,SID0003,1104,869,62.12,2025/11/20,2025/11/27,2025/12/01,4,869,1,0,0,0
OID0959,MID0007,SID0006,899,390,15.11,2025/11/20,2025/12/01,2025/11/30,16,390,1,0,1,5.29
OID0960,MID0005,SID0005,891,665,35.8,2025/11/21,2025/11/25,2025/11/30,1,665,1,0,0,0
OID0961,MID0005,SID0005,807,334,35.8,2025/11/21,2025/11/30,2025/11/30,0,334,1,0,0,0
OID0962,MID0012,SID0011,766,301,221.24,2025/11/21,2025/12/02,2025/11/28,1,301,1,0,1,309.74
OID0963,MID0016,SID0015,651,493,128.17,2025/11/21,2025/11/28,2025/11/29,0,493,0,0,0,0
OID0964,MID0008,SID0007,941,464,106.53,2025/11/21,2025/11/26,2025/11/29,4,464,0,0,0,0
OID0965,MID0015,SID0014,731,395,42.91,2025/11/22,2025/12/07,2025/12/03,3,395,0,0,1,60.07
OID0966,MID0011,SID0010,959,606,29.93,2025/11/22,2025/12/03,2025/12/01,5,606,1,0,1,20.95
OID0967,MID0003,SID0003,1132,729,62.12,2025/11/22,2025/12/05,2025/12/01,0,729,1,0,1,86.97
OID0968,MID0016,SID0015,637,464,128.17,2025/11/22,2025/12/10,2025/12/06,10,464,1,0,1,179.44
OID0969,MID0003,SID0003,1259,875,62.12,2025/11/23,2025/12/07,2025/12/04,3,875,1,0,1,65.23
OID0970,MID0018,SID0017,631,442,4,2025/11/23,2025/12/04,2025/12/02,1,442,1,0,1,2.8
